,s,a,r,s1
2673,[-0.4064094 -0.9136911  4.6230874],[0.26450202],-6.0947464020434925,[-0.21788427 -0.9759746   3.9774942 ]
2674,[-0.21788427 -0.9759746   3.9774942 ],[1.297461],-4.789413693901175,[-0.04762149 -0.9988654   3.4401324 ]
2675,[-0.04762149 -0.9988654   3.4401324 ],[0.08538976],-3.802793000931812,[ 0.08743828 -0.9961699   2.7037919 ]
2676,[ 0.08743828 -0.9961699   2.7037919 ],[1.405913],-2.9330450528647543,[ 0.19467652 -0.9808675   2.1675513 ]
2677,[ 0.19467652 -0.9808675   2.1675513 ],[-0.20746058],-2.360134803786669,[ 0.26284212 -0.96483886  1.4007816 ]
2678,[ 0.26284212 -0.96483886  1.4007816 ],[1.9916373],-1.902765809676326,[ 0.30958983 -0.9508702   0.9758981 ]
2679,[ 0.30958983 -0.9508702   0.9758981 ],[1.0405484],-1.673943591624759,[ 0.32943302 -0.94417894  0.4188277 ]
2680,[ 0.32943302 -0.94417894  0.4188277 ],[-0.2697741],-1.5430699107549004,[ 0.31382075 -0.94948226 -0.3297726 ]
2681,[ 0.31382075 -0.94948226 -0.3297726 ],[-1.6488688],-1.5800511004981876,[ 0.25200704 -0.9677254  -1.2892146 ]
2682,[ 0.25200704 -0.9677254  -1.2892146 ],[0.28421688],-1.8982565032840222,[ 0.15550125 -0.9878357  -1.9723761 ]
2683,[ 0.15550125 -0.9878357  -1.9723761 ],[0.4126273],-2.390464097508407,[ 0.02356474 -0.9997223  -2.6513588 ]
2684,[ 0.02356474 -0.9997223  -2.6513588 ],[-1.4874012],-3.0991015641902826,[-0.15699396 -0.98759955 -3.6242607 ]
2685,[-0.15699396 -0.98759955 -3.6242607 ],[0.9290874],-4.301903079747007,[-0.36061388 -0.9327152  -4.2255974 ]
2686,[-0.36061388 -0.9327152  -4.2255974 ],[-0.9782052],-5.549046779558308,[-0.5830836  -0.81241214 -5.0718646 ]
2687,[-0.5830836  -0.81241214 -5.0718646 ],[-1.1508303],-7.384338360085113,[-0.7926901 -0.6096248 -5.853798 ]
2688,[-0.7926901 -0.6096248 -5.853798 ],[0.25347385],-9.60698251531044,[-0.9421068 -0.335313  -6.2729955]
2689,[-0.9421068 -0.335313  -6.2729955],[-0.9065116],-11.773938558686133,[-0.99996024 -0.00891446 -6.660457  ]
2690,[-0.99996024 -0.00891446 -6.660457  ],[1.8796183],-14.253373816950255,[-0.9522281  0.3053876 -6.3852   ]
2691,[-0.9522281  0.3053876 -6.3852   ],[0.21771163],-12.0930863964594,[-0.8158952  0.5781998 -6.1235027]
2692,[-0.8158952  0.5781998 -6.1235027],[0.3045537],-10.125810393873849,[-0.622605    0.78253627 -5.64417   ]
2693,[-0.622605    0.78253627 -5.64417   ],[1.7251489],-8.219078551258852,[-0.41881728  0.9080705  -4.7984953 ]
2694,[-0.41881728  0.9080705  -4.7984953 ],[1.9171615],-6.317995170693123,[-0.23833305  0.9711835  -3.8298683 ]
2695,[-0.23833305  0.9711835  -3.8298683 ],[0.4896709],-4.748363303744552,[-0.08912915  0.9960201  -3.02803   ]
2696,[-0.08912915  0.9960201  -3.02803   ],[-1.1763929],-3.674026231583487,[ 0.03361978  0.9994347  -2.4574738 ]
2697,[ 0.03361978  0.9994347  -2.4574738 ],[-0.6717069],-2.9672612349503336,[ 0.12374083  0.9923146  -1.8086538 ]
2698,[ 0.12374083  0.9923146  -1.8086538 ],[-1.6019516],-2.422738585483727,[ 0.18816589  0.98213726 -1.3047107 ]
2699,[ 0.18816589  0.98213726 -1.3047107 ],[0.69218534],-2.079253854593904,[ 0.21091248  0.97750497 -0.46427995]
2700,[ 0.21091248  0.97750497 -0.46427995],[0.5950508],-1.866855930892966,[0.19337706 0.9811245  0.3581064 ]
2701,[0.19337706 0.9811245  0.3581064 ],[-1.837063],-1.9101068393022813,[0.15307926 0.9882139  0.8183903 ]
2702,[0.15307926 0.9882139  0.8183903 ],[0.94907826],-2.0760857804066273,[0.06853411 0.9976488  1.7019125 ]
2703,[0.06853411 0.9976488  1.7019125 ],[-0.67725635],-2.5467395219329867,[-0.04882074  0.99880755  2.3485606 ]
2704,[-0.04882074  0.99880755  2.3485606 ],[0.66533935],-3.1752387162776046,[-0.20720151  0.9782983   3.197467  ]
2705,[-0.20720151  0.9782983   3.197467  ],[-1.069532],-4.190178831429501,[-0.3868854  0.9221278  3.770761 ]
2706,[-0.3868854  0.9221278  3.770761 ],[1.8945568],-5.2986658137230895,[-0.5928382  0.8053216  4.7465405]
2707,[-0.5928382  0.8053216  4.7465405],[0.53000754],-7.116924110088983,[-0.787092   0.6168357  5.4300327]
2708,[-0.787092   0.6168357  5.4300327],[-1.9908336],-9.0874065542365,[-0.92679304  0.37557244  5.5940347 ]
2709,[-0.92679304  0.37557244  5.5940347 ],[0.14132683],-10.728066073908298,[-0.9959375   0.09004658  5.896913  ]
2710,[-0.9959375   0.09004658  5.896913  ],[1.9768709],-12.792454212591421,[-0.97526485 -0.2210395   6.2609787 ]
2711,[-0.97526485 -0.2210395   6.2609787 ],[-1.6551273],-12.441606948899445,[-0.870181   -0.49273214  5.8469296 ]
2712,[-0.870181   -0.49273214  5.8469296 ],[0.47226465],-10.316679953869166,[-0.70196915 -0.7122073   5.54822   ]
2713,[-0.70196915 -0.7122073   5.54822   ],[-0.19282994],-8.595901426162227,[-0.5045853  -0.86336184  4.9851403 ]
2714,[-0.5045853  -0.86336184  4.9851403 ],[-0.54151976],-6.894187068152454,[-0.3108451 -0.9504606  4.256391 ]
2715,[-0.3108451 -0.9504606  4.256391 ],[1.2055337],-5.373449770872554,[-0.12949856 -0.9915796   3.7243757 ]
2716,[-0.12949856 -0.9915796   3.7243757 ],[0.44021183],-4.279534233530838,[ 0.02247098 -0.9997475   3.0467227 ]
2717,[ 0.02247098 -0.9997475   3.0467227 ],[1.2979146],-3.3272420401439513,[ 0.14652342 -0.9892072   2.4915993 ]
2718,[ 0.14652342 -0.9892072   2.4915993 ],[-1.618926],-2.6504731549523988,[ 0.22056684 -0.97537184  1.506855  ]
2719,[ 0.22056684 -0.97537184  1.506855  ],[0.2955339],-2.0453330981633164,[ 0.2603439 -0.965516   0.8196562]
2720,[ 0.2603439 -0.965516   0.8196562],[0.6635877],-1.7769656290320333,[ 0.26974794 -0.962931    0.19505736]
2721,[ 0.26974794 -0.962931    0.19505736],[1.7074722],-1.690654825310732,[ 0.2566749  -0.9664978  -0.27102003]
2722,[ 0.2566749  -0.9664978  -0.27102003],[0.51547945],-1.7268984843591417,[ 0.21202996 -0.97726315 -0.9185715 ]
2723,[ 0.21202996 -0.97726315 -0.9185715 ],[-0.523443],-1.9264929269644078,[ 0.12680759 -0.9919273  -1.7300353 ]
2724,[ 0.12680759 -0.9919273  -1.7300353 ],[-0.46177968],-2.383630398886041,[-1.2467174e-05 -1.0000000e+00 -2.5432477e+00]
2725,[-1.2467174e-05 -1.0000000e+00 -2.5432477e+00],[-0.36773577],-3.1143864049609595,[-0.16665167 -0.98601586 -3.3484082 ]
2726,[-0.16665167 -0.98601586 -3.3484082 ],[0.05437899],-4.142627393053306,[-0.36293992 -0.9318125  -4.079763  ]
2727,[-0.36293992 -0.9318125  -4.079763  ],[0.6345283],-5.437057607932442,[-0.56924987 -0.8221646  -4.683443  ]
2728,[-0.56924987 -0.8221646  -4.683443  ],[0.5886929],-6.930482017188512,[-0.76186097 -0.64774054 -5.211763  ]
2729,[-0.76186097 -0.64774054 -5.211763  ],[-1.07704],-8.656267265012593,[-0.91645837 -0.4001301  -5.859124  ]
2730,[-0.91645837 -0.4001301  -5.859124  ],[-1.577133],-10.887959918273369,[-0.995783   -0.09174003 -6.3957915 ]
2731,[-0.995783   -0.09174003 -6.3957915 ],[1.9132848],-13.395088986522778,[-0.9765454   0.21531169 -6.177604  ]
2732,[-0.9765454   0.21531169 -6.177604  ],[1.3724263],-12.371340524556238,[-0.87395066  0.48601466 -5.8102565 ]
2733,[-0.87395066  0.48601466 -5.8102565 ],[1.3563689],-10.316066196806323,[-0.7181624  0.6958755 -5.24229  ]
2734,[-0.7181624  0.6958755 -5.24229  ],[0.75715256],-8.374901060012494,[-0.5403201  0.8414596 -4.6068106]
2735,[-0.5403201  0.8414596 -4.6068106],[-0.88668483],-6.709566174714594,[-0.3573057  0.9339875 -4.1087184]
2736,[-0.3573057  0.9339875 -4.1087184],[-0.8152807],-5.437606270295697,[-0.18773493  0.98221976 -3.53052   ]
2737,[-0.18773493  0.98221976 -3.53052   ],[1.1327246],-4.344114974149822,[-0.0576263  0.9983382 -2.6239464]
2738,[-0.0576263  0.9983382 -2.6239464],[0.2736713],-3.340448690684477,[ 0.03404228  0.9994204  -1.8341421 ]
2739,[ 0.03404228  0.9994204  -1.8341421 ],[1.3427956],-2.699803596057731,[ 0.07812704  0.9969434  -0.8831575 ]
2740,[ 0.07812704  0.9969434  -0.8831575 ],[0.48981553],-2.3060603159639785,[ 0.08121607  0.99669653 -0.06197759]
2741,[ 0.08121607  0.99669653 -0.06197759],[1.906119],-2.222599988781983,[0.03272664 0.99946433 0.97146267]
2742,[0.03272664 0.99946433 0.97146267],[0.9946438],-2.4610036701436657,[-0.06074297  0.99815345  1.8702575 ]
2743,[-0.06074297  0.99815345  1.8702575 ],[-0.6983235],-3.0123165421940823,[-0.18540755  0.9826617   2.514124  ]
2744,[-0.18540755  0.9826617   2.514124  ],[1.8365299],-3.7234980642526376,[-0.35490885  0.9349009   3.5266    ]
2745,[-0.35490885  0.9349009   3.5266    ],[0.6361211],-4.982954141453542,[-0.54716736  0.83702326  4.3231936 ]
2746,[-0.54716736  0.83702326  4.3231936 ],[0.23427686],-6.490577398089551,[-0.73677045  0.676143    4.9861026 ]
2747,[-0.73677045  0.676143    4.9861026 ],[-1.6967598],-8.244574814402139,[-0.88672686  0.46229368  5.2386956 ]
2748,[-0.88672686  0.46229368  5.2386956 ],[-0.42773136],-9.825563978871424,[-0.9791591   0.20309456  5.5212564 ]
2749,[-0.9791591   0.20309456  5.5212564 ],[0.6970008],-11.675324564493826,[-0.99644136 -0.08428892  5.7781277 ]
2750,[-0.99644136 -0.08428892  5.7781277 ],[0.3559793],-12.685296265663366,[-0.9313096  -0.36422867  5.7683077 ]
2751,[-0.9313096  -0.36422867  5.7683077 ],[-1.7911533],-10.996733745725601,[-0.8055889  -0.59247494  5.2264633 ]
2752,[-0.8055889  -0.59247494  5.2264633 ],[0.814372],-9.019635947733653,[-0.63765913 -0.7703187   4.9042625 ]
2753,[-0.63765913 -0.7703187   4.9042625 ],[-0.9306229],-7.523829137910209,[-0.4636489  -0.88601905  4.18693   ]
2754,[-0.4636489  -0.88601905  4.18693   ],[-1.1604645],-5.968805842429881,[-0.30952337 -0.95089185  3.3483465 ]
2755,[-0.30952337 -0.95089185  3.3483465 ],[1.1588638],-4.677550639829707,[-0.17336108 -0.98485833  2.8090072 ]
2756,[-0.17336108 -0.98485833  2.8090072 ],[1.6929371],-3.837074798737993,[-0.05799365 -0.99831694  2.3243039 ]
2757,[-0.05799365 -0.99831694  2.3243039 ],[1.8325332],-3.1966598955019268,[ 0.03448926 -0.9994051   1.8504462 ]
2758,[ 0.03448926 -0.9994051   1.8504462 ],[-0.46572202],-2.702850390080386,[ 0.08594166 -0.99630016  1.0310341 ]
2759,[ 0.08594166 -0.99630016  1.0310341 ],[-0.20828643],-2.3108246872855367,[ 0.09851605 -0.9951355   0.25256598]
2760,[ 0.09851605 -0.9951355   0.25256598],[-0.7668973],-2.174105045112409,[ 0.06818216 -0.9976729  -0.6088202 ]
2761,[ 0.06818216 -0.9976729  -0.6088202 ],[0.1010078],-2.2947666754852962,[ 1.1389051e-03 -9.9999934e-01 -1.3419237e+00]
2762,[ 1.1389051e-03 -9.9999934e-01 -1.3419237e+00],[1.1678852],-2.645264302522711,[-0.09455664 -0.99551946 -1.9167404 ]
2763,[-0.09455664 -0.99551946 -1.9167404 ],[-1.4743407],-3.143434819523786,[-0.23665799 -0.971593   -2.8845313 ]
2764,[-0.23665799 -0.971593   -2.8845313 ],[-0.7936023],-4.107771915361704,[-0.41281086 -0.9108168  -3.7322662 ]
2765,[-0.41281086 -0.9108168  -3.7322662 ],[0.67489916],-5.3787873443872085,[-0.59819376 -0.8013515  -4.314144  ]
2766,[-0.59819376 -0.8013515  -4.314144  ],[0.9069847],-6.755134116453769,[-0.77086675 -0.63699645 -4.77911   ]
2767,[-0.77086675 -0.63699645 -4.77911   ],[1.3283668],-8.293140065278887,[-0.9057223 -0.4238715 -5.0576024]
2768,[-0.9057223 -0.4238715 -5.0576024],[-0.8553618],-9.869617188238523,[-0.98682183 -0.16181047 -5.50381   ]
2769,[-0.98682183 -0.16181047 -5.50381   ],[-0.22046457],-11.90408513646454,[-0.99276227  0.12009627 -5.6582375 ]
2770,[-0.99276227  0.12009627 -5.6582375 ],[-0.8911382],-12.33004392537655,[-0.91891366  0.39445865 -5.701836  ]
2771,[-0.91891366  0.39445865 -5.701836  ],[-1.8281612],-10.740755502758738,[-0.77157086  0.6361434  -5.6802163 ]
2772,[-0.77157086  0.6361434  -5.6802163 ],[0.5552463],-9.239604045409147,[-0.5853533  0.8107783 -5.119822 ]
2773,[-0.5853533  0.8107783 -5.119822 ],[1.750876],-7.447231430316705,[-0.40123102  0.9159769  -4.249107  ]
2774,[-0.40123102  0.9159769  -4.249107  ],[0.2693628],-5.740457416719916,[-0.23456827  0.97209966 -3.5217197 ]
2775,[-0.23456827  0.97209966 -3.5217197 ],[-0.5581551],-4.507874496637755,[-0.0928222  0.9956827 -2.8763683]
2776,[-0.0928222  0.9956827 -2.8763683],[-0.702614],-3.595914917074345,[ 0.0187928  0.9998234 -2.2349982]
2777,[ 0.0187928  0.9998234 -2.2349982],[-0.6621835],-2.908671745847273,[ 0.09785994  0.9952002  -1.5844582 ]
2778,[ 0.09785994  0.9952002  -1.5844582 ],[-1.6309249],-2.4227902047642806,[ 0.15156528  0.98844725 -1.0826968 ]
2779,[ 0.15156528  0.98844725 -1.0826968 ],[1.6876248],-2.1326240228648317,[ 0.15592372  0.9877691  -0.0882177 ]
2780,[ 0.15592372  0.9877691  -0.0882177 ],[-0.705077],-2.0013325671460445,[0.12886085 0.9916627  0.5468476 ]
2781,[0.12886085 0.9916627  0.5468476 ],[1.5323379],-2.1103941227091374,[0.05317281 0.99858534 1.5204452 ]
2782,[0.05317281 0.99858534 1.5204452 ],[-0.7121613],-2.5347875467034915,[-0.05490249  0.9984917   2.16256   ]
2783,[-0.05490249  0.9984917   2.16256   ],[1.1504786],-3.1119766415107217,[-0.20760907  0.9782119   3.0840006 ]
2784,[-0.20760907  0.9782119   3.0840006 ],[1.8327047],-4.122603033750654,[-0.40205342  0.9156162   4.092565  ]
2785,[-0.40205342  0.9156162   4.092565  ],[1.5818101],-5.615868638720701,[-0.6167332   0.78717226  5.016549  ]
2786,[-0.6167332   0.78717226  5.016549  ],[0.8970072],-7.514314424943956,[-0.8143799   0.58033216  5.7414794 ]
2787,[-0.8143799   0.58033216  5.7414794 ],[-0.56547004],-9.659563101267194,[-0.95093846  0.30938014  6.091908  ]
2788,[-0.95093846  0.30938014  6.091908  ],[-1.185159],-11.70475909251589,[-0.99997383  0.0072326   6.146169  ]
2789,[-0.99997383  0.0072326   6.146169  ],[-1.0662714],-13.602888941871692,[-0.95756924 -0.28820327  5.991653  ]
2790,[-0.95756924 -0.28820327  5.991653  ],[0.7422075],-11.708725109354907,[-0.83277684 -0.55360883  5.8868318 ]
2791,[-0.83277684 -0.55360883  5.8868318 ],[-0.27581778],-9.993074257051758,[-0.6537974  -0.75666964  5.430252  ]
2792,[-0.6537974  -0.75666964  5.430252  ],[1.9378743],-8.166382269540259,[-0.439391   -0.89829594  5.153431  ]
2793,[-0.439391   -0.89829594  5.153431  ],[-0.7357541],-6.75985565758517,[-0.2342561  -0.97217494  4.369346  ]
2794,[-0.2342561  -0.97217494  4.369346  ],[-0.45181528],-5.175473872719882,[-0.05779895 -0.99832827  3.5724425 ]
2795,[-0.05779895 -0.99832827  3.5724425 ],[-0.34076717],-3.928778265683141,[ 0.08071001 -0.9967376   2.7725813 ]
2796,[ 0.08071001 -0.9967376   2.7725813 ],[-0.5994896],-2.9891754493200597,[ 0.17662169 -0.9842788   1.9351046 ]
2797,[ 0.17662169 -0.9842788   1.9351046 ],[-0.44278273],-2.315785686977146,[ 0.23194529 -0.97272885  1.1304781 ]
2798,[ 0.23194529 -0.97272885  1.1304781 ],[1.4646504],-1.9167617637960117,[ 0.26201397 -0.9650641   0.6206291 ]
2799,[ 0.26201397 -0.9650641   0.6206291 ],[1.2234542],-1.7448356308347206,[ 0.26588893 -0.9640037   0.08034915]
2800,[ 0.26588893 -0.9640037   0.08034915],[-1.4332868],-6.825137997169952,[-0.8778905   0.47886142  0.7192953 ]
2801,[-0.8778905   0.47886142  0.7192953 ],[0.01330431],-7.0331464553516785,[-0.90246624  0.43076062  1.080437  ]
2802,[-0.90246624  0.43076062  1.080437  ],[0.66040343],-7.386973495260056,[-0.93225247  0.36180845  1.502568  ]
2803,[-0.93225247  0.36180845  1.502568  ],[-1.7590866],-7.909443646490658,[-0.95688814  0.2904566   1.5100614 ]
2804,[-0.95688814  0.2904566   1.5100614 ],[-1.8079162],-8.336072229973421,[-0.97548807  0.22005238  1.4567164 ]
2805,[-0.97548807  0.22005238  1.4567164 ],[-1.192192],-8.738414711624836,[-0.9888126   0.14916307  1.4429269 ]
2806,[-0.9888126   0.14916307  1.4429269 ],[-0.7289506],-9.16002627293734,[-0.9970023   0.07737158  1.4454565 ]
2807,[-0.9970023   0.07737158  1.4454565 ],[1.8318936],-9.601266707238793,[-0.99993426 -0.01146423  1.7782693 ]
2808,[-0.99993426 -0.01146423  1.7782693 ],[-1.3651068],-10.115790083153195,[-0.9959788  -0.08958945  1.564905  ]
2809,[-0.9959788  -0.08958945  1.564905  ],[-0.04011722],-9.558883776117609,[-0.986534   -0.16355637  1.4916954 ]
2810,[-0.986534   -0.16355637  1.4916954 ],[-0.22109021],-9.086868688133004,[-0.9734178  -0.22903648  1.3358645 ]
2811,[-0.9734178  -0.22903648  1.3358645 ],[-1.999738],-8.653491276628298,[-0.9626167  -0.27086747  0.86412656]
2812,[-0.9626167  -0.27086747  0.86412656],[-1.7093885],-8.298994709130044,[-0.9569409  -0.29028288  0.4045677 ]
2813,[-0.9569409  -0.29028288  0.4045677 ],[1.6423339],-8.12487354527168,[-0.95042926 -0.31094077  0.4332056 ]
2814,[-0.95042926 -0.31094077  0.4332056 ],[0.514823],-8.001973028373044,[-0.9460281  -0.32408455  0.27722347]
2815,[-0.9460281  -0.32408455  0.27722347],[-1.4201076],-7.914508407212723,[-0.9488885  -0.31561157 -0.17885609]
2816,[-0.9488885  -0.31561157 -0.17885609],[-0.32948947],-7.958480167570469,[-0.95596915 -0.29346716 -0.4649882 ]
2817,[-0.95596915 -0.29346716 -0.4649882 ],[-0.9294542],-8.10934800223725,[-0.9672518  -0.25381884 -0.8245067 ]
2818,[-0.9672518  -0.25381884 -0.8245067 ],[1.1850972],-8.392416172905865,[-0.9770252  -0.21312372 -0.8371062 ]
2819,[-0.9770252  -0.21312372 -0.8371062 ],[0.499146],-8.636608614246288,[-0.9858094  -0.16786858 -0.9220771 ]
2820,[-0.9858094  -0.16786858 -0.9220771 ],[-1.6371739],-8.925988836400805,[-0.994598   -0.10380213 -1.2935547 ]
2821,[-0.994598   -0.10380213 -1.2935547 ],[-1.0451964],-9.395454042167358,[-0.99961966 -0.02757666 -1.5281857 ]
2822,[-0.99961966 -0.02757666 -1.5281857 ],[1.910198],-9.934257816124983,[-0.9993686   0.03552929 -1.2623385 ]
2823,[-0.9993686   0.03552929 -1.2623385 ],[-0.37140423],-9.807070979308955,[-0.9949935   0.09993976 -1.2914022 ]
2824,[-0.9949935   0.09993976 -1.2914022 ],[0.72985643],-9.417940399568993,[-0.98794115  0.15482995 -1.1069689 ]
2825,[-0.98794115  0.15482995 -1.1069689 ],[0.3238597],-9.039659082087258,[-0.97955304  0.20118617 -0.9422675 ]
2826,[-0.97955304  0.20118617 -0.9422675 ],[0.09376632],-8.726657433123274,[-0.970996    0.23909561 -0.77731293]
2827,[-0.970996    0.23909561 -0.77731293],[-0.79365224],-8.471969668766254,[-0.9618018   0.2737466  -0.71703905]
2828,[-0.9618018   0.2737466  -0.71703905],[1.2365985],-8.257194609602882,[-0.95720875  0.28939837 -0.32623932]
2829,[-0.95720875  0.28939837 -0.32623932],[-1.0198172],-8.12275531566871,[-0.95333314  0.30192038 -0.26216313]
2830,[-0.95333314  0.30192038 -0.26216313],[-0.96139085],-8.044377215779962,[-0.95057833  0.3104848  -0.17993145]
2831,[-0.95057833  0.3104848  -0.17993145],[1.0369779],-7.9899652675633845,[-0.9537631   0.30055934  0.20847882]
2832,[-0.9537631   0.30055934  0.20847882],[-1.2200204],-8.050509677541374,[-0.95745844  0.28857127  0.25089526]
2833,[-0.95745844  0.28857127  0.25089526],[0.03035337],-8.122289785139468,[-0.9639998   0.26590294  0.4718767 ]
2834,[-0.9639998   0.26590294  0.4718767 ],[0.13493447],-8.273266651898382,[-0.97261596  0.23241821  0.69154406]
2835,[-0.97261596  0.23241821  0.69154406],[1.3982323],-8.500598369741835,[-0.9837031   0.17980047  1.0755926 ]
2836,[-0.9837031   0.17980047  1.0755926 ],[0.62870747],-8.882475385437997,[-0.99333197  0.11528923  1.304749  ]
2837,[-0.99333197  0.11528923  1.304749  ],[-0.53180057],-9.327477200075318,[-0.9987516   0.04995307  1.3114458 ]
2838,[-0.9987516   0.04995307  1.3114458 ],[0.13382849],-9.730113670361181,[-0.99982935 -0.01847433  1.3689849 ]
2839,[-0.99982935 -0.01847433  1.3689849 ],[0.9742915],-9.942222718058904,[-0.9956284  -0.09340268  1.5012729 ]
2840,[-0.9956284  -0.09340268  1.5012729 ],[1.0255733],-9.517064741133359,[-0.9851086  -0.17193332  1.5850569 ]
2841,[-0.9851086  -0.17193332  1.5850569 ],[1.9387565],-9.068777380752898,[-0.9663545 -0.2572138  1.7469203]
2842,[-0.9663545 -0.2572138  1.7469203],[1.6683564],-8.610738025346983,[-0.93925226 -0.34322757  1.8042635 ]
2843,[-0.93925226 -0.34322757  1.8042635 ],[1.258196],-8.118149311195369,[-0.9059705 -0.4233408  1.7355722]
2844,[-0.9059705 -0.4233408  1.7355722],[0.14726125],-7.6153627458556175,[-0.87316525 -0.4874243   1.4401559 ]
2845,[-0.87316525 -0.4874243   1.4401559 ],[-0.6303801],-7.137622535645014,[-0.84824216 -0.52960855  0.9800306 ]
2846,[-0.84824216 -0.52960855  0.9800306 ],[0.5883931],-6.770624969820778,[-0.8299975  -0.55776715  0.67108315]
2847,[-0.8299975  -0.55776715  0.67108315],[-0.08166208],-6.547029358331535,[-0.82323027 -0.56770766  0.24050848]
2848,[-0.82323027 -0.56770766  0.24050848],[0.63755715],-6.446995710043083,[-0.8257664  -0.5640123  -0.08963868]
2849,[-0.8257664  -0.5640123  -0.08963868],[1.3360491],-6.466162591650962,[-0.8344708  -0.5510522  -0.31224054]
2850,[-0.8344708  -0.5510522  -0.31224054],[-0.00544755],-6.552949896176875,[-0.85392886 -0.52038974 -0.7263468 ]
2851,[-0.85392886 -0.52038974 -0.7263468 ],[0.53505087],-6.783360842369056,[-0.87973666 -0.4754612  -1.0363815 ]
2852,[-0.87973666 -0.4754612  -1.0363815 ],[-0.4223936],-7.109455814788368,[-0.9119964 -0.4101982 -1.4563364]
2853,[-0.9119964 -0.4101982 -1.4563364],[-0.69543517],-7.605108065039541,[-0.94628304 -0.32333943 -1.8683003 ]
2854,[-0.94628304 -0.32333943 -1.8683003 ],[-1.1092017],-8.259520328028017,[-0.9768916  -0.21373537 -2.2771852 ]
2855,[-0.9768916  -0.21373537 -2.2771852 ],[-0.7499428],-9.081740006538123,[-0.99613947 -0.08778507 -2.549978  ]
2856,[-0.99613947 -0.08778507 -2.549978  ],[-1.8643987],-9.978764621113465,[-0.99838305  0.05684498 -2.8954768 ]
2857,[-0.99838305  0.05684498 -2.8954768 ],[-1.7954792],-10.357081392605826,[-0.97740453  0.2113773  -3.122165  ]
2858,[-0.97740453  0.2113773  -3.122165  ],[-1.3274171],-9.553302755547266,[-0.93192136  0.36266044 -3.1627445 ]
