,s,a,r,s1
3883,[-0.01258715 -0.02199732 -1.07140172  2.04205783],[-1.1240711],1.0,[-0.06254392  0.07370211 -1.42653873  2.75013512]
3884,[-0.06254392  0.07370211 -1.42653873  2.75013512],[2.249039],1.0,[-0.10438608  0.14741294 -0.67070342  0.97956672]
3885,[-0.10438608  0.14741294 -0.67070342  0.97956672],[0.35889766],1.0,[-0.12899827  0.18326934 -0.56090309  0.82288358]
3886,[-0.12899827  0.18326934 -0.56090309  0.82288358],[-0.5694967],1.0,[-0.15542883  0.22774892 -0.76013949  1.39995518]
3887,[ 0.00770825 -0.00750268 -0.00507801 -0.0092791 ],[-0.8073074],1.0,[ 0.00214737  0.00440441 -0.27225059  0.59846231]
3888,[ 0.00214737  0.00440441 -0.27225059  0.59846231],[-0.7885231],1.0,[-0.01390818  0.03979291 -0.53025545  1.16973863]
3889,[-0.01390818  0.03979291 -0.53025545  1.16973863],[-1.7630044],1.0,[-0.04672883  0.11294432 -1.10931773  2.48072833]
3890,[-0.04672883  0.11294432 -1.10931773  2.48072833],[-1.0481949],1.0,[-0.09779464  0.22707708 -1.44296704  3.23053539]
3891,[-0.00884635 -0.00445242 -0.00095251 -0.00469958],[2.398446],1.0,[ 0.00707423 -0.04154412  0.79471872 -1.83106241]
3892,[ 0.00707423 -0.04154412  0.79471872 -1.83106241],[2.628713],1.0,[ 0.0560829  -0.15336669  1.65243574 -3.74611844]
3893,[ 0.0560829  -0.15336669  1.65243574 -3.74611844],[-1.6081399],1.0,[ 0.11116847 -0.27731752  1.10771296 -2.50208526]
3894,[-0.00700449  0.00968336  0.00690977  0.00261087],[2.5078394],1.0,[ 0.00992759 -0.02847775  0.83741609 -1.89142425]
3895,[ 0.00992759 -0.02847775  0.83741609 -1.89142425],[2.575047],1.0,[ 0.06026235 -0.14157064  1.67637155 -3.75131278]
3896,[ 0.06026235 -0.14157064  1.67637155 -3.75131278],[2.2886038],1.0,[ 0.14174989 -0.32311497  2.39054997 -5.30837852]
3897,[0.00586967 0.00863739 0.00880497 0.00834295],[2.2341728],1.0,[ 0.02106026 -0.02512199  0.74870581 -1.67917015]
3898,[ 0.02106026 -0.02512199  0.74870581 -1.67917015],[-1.3799981],1.0,[ 0.04162388 -0.06940524  0.28219696 -0.56020192]
3899,[ 0.04162388 -0.06940524  0.28219696 -0.56020192],[-1.8110659],1.0,[ 0.04094657 -0.06492122 -0.3141175   0.76680121]
3900,[ 0.04094657 -0.06492122 -0.3141175   0.76680121],[-1.3157874],1.0,[ 0.01988883 -0.01655909 -0.73839914  1.649012  ]
3901,[ 0.01988883 -0.01655909 -0.73839914  1.649012  ],[2.9244301],1.0,[ 0.01009127  0.0019189   0.24457413 -0.68869255]
3902,[ 0.01009127  0.0019189   0.24457413 -0.68869255],[1.9994359],1.0,[ 0.03306155 -0.05534106  0.90247463 -2.1639835 ]
3903,[ 0.03306155 -0.05534106  0.90247463 -2.1639835 ],[0.72985214],1.0,[ 0.07375428 -0.15131076  1.13237907 -2.64381753]
3904,[ 0.07375428 -0.15131076  1.13237907 -2.64381753],[1.7715908],1.0,[ 0.1304642  -0.28303341  1.69941314 -3.93398606]
3905,[-0.0074011  -0.00883553  0.00458065  0.00403757],[1.0418353],1.0,[-2.71459274e-04 -2.48514856e-02  3.50950799e-01 -7.96704988e-01]
3906,[-2.71459274e-04 -2.48514856e-02  3.50950799e-01 -7.96704988e-01],[2.265546],1.0,[ 0.02875077 -0.09093427  1.09812153 -2.49410562]
3907,[ 0.02875077 -0.09093427  1.09812153 -2.49410562],[1.1735137],1.0,[ 0.08016963 -0.20702146  1.471754   -3.31441568]
3908,[ 0.00855916 -0.00214554 -0.00208652  0.00312248],[2.7003634],1.0,[ 0.02643834 -0.04351881  0.89347341 -2.05048637]
3909,[ 0.02643834 -0.04351881  0.89347341 -2.05048637],[0.7629464],1.0,[ 0.06699196 -0.13536695  1.13442906 -2.5505435 ]
3910,[ 0.06699196 -0.13536695  1.13442906 -2.5505435 ],[-0.10939626],1.0,[ 0.11145563 -0.235206    1.09036987 -2.46146102]
3911,[ 0.00345407  0.00779127 -0.00656136 -0.00309158],[0.9616446],1.0,[ 0.00956701 -0.00688301  0.31137218 -0.72342592]
3912,[ 0.00956701 -0.00688301  0.31137218 -0.72342592],[-1.9982852],1.0,[ 0.00863149 -0.0042756  -0.3557897   0.832477  ]
3913,[ 0.00863149 -0.0042756  -0.3557897   0.832477  ],[-1.6121875],1.0,[-0.01618843  0.05260914 -0.88423486  2.00573276]
3914,[-0.01618843  0.05260914 -0.88423486  2.00573276],[-2.241767],1.0,[-0.06619056  0.16550546 -1.61305834  3.62939905]
3915,[-0.06619056  0.16550546 -1.61305834  3.62939905],[-1.5000304],1.0,[-0.14003138  0.33109769 -2.07469337  4.64717992]
3916,[ 0.00349647 -0.00083873 -0.00802154 -0.00349353],[-2.0574834],1.0,[-0.01051174  0.03065294 -0.69048397  1.56204159]
3917,[-0.01051174  0.03065294 -0.69048397  1.56204159],[0.16886918],1.0,[-0.03683232  0.08918674 -0.62689454  1.37878608]
3918,[-0.03683232  0.08918674 -0.62689454  1.37878608],[1.1348063],1.0,[-0.05436528  0.12730135 -0.25203285  0.54735793]
3919,[-0.05436528  0.12730135 -0.25203285  0.54735793],[2.977469],1.0,[-0.0449362   0.10629906  0.72104451 -1.57390149]
3920,[-0.0449362   0.10629906  0.72104451 -1.57390149],[-1.8265061],1.0,[-0.02868591  0.07580475  0.09409675  0.02243381]
3921,[-0.02868591  0.07580475  0.09409675  0.02243381],[2.094416],1.0,[-0.01118734  0.04644374  0.77928335 -1.47628517]
3922,[-0.01118734  0.04644374  0.77928335 -1.47628517],[-2.473378],1.0,[ 0.00319812  0.0284634  -0.05667071  0.54583691]
3923,[ 0.00319812  0.0284634  -0.05667071  0.54583691],[-0.6263906],1.0,[-0.00322878  0.05990662 -0.26446374  1.02555231]
3924,[-0.00322878  0.05990662 -0.26446374  1.02555231],[2.0691004],1.0,[-5.61548061e-05  6.93505229e-02  4.20419651e-01 -5.29293107e-01]
3925,[-5.61548061e-05  6.93505229e-02  4.20419651e-01 -5.29293107e-01],[-1.55909],1.0,[ 0.00615089  0.07443459 -0.1081405   0.7662085 ]
3926,[ 0.00615089  0.07443459 -0.1081405   0.7662085 ],[-1.7654704],1.0,[-0.00994473  0.13277657 -0.69483931  2.13993163]
3927,[-0.00994473  0.13277657 -0.69483931  2.13993163],[0.16281873],1.0,[-0.03658561  0.21606354 -0.63874009  2.04190677]
3928,[-0.00474592  0.00605576  0.00267583  0.00398614],[1.0517486],1.0,[ 0.0023401  -0.00976809  0.35069883 -0.78720733]
3929,[ 0.0023401  -0.00976809  0.35069883 -0.78720733],[0.6591052],1.0,[ 0.02064788 -0.0505111   0.56466983 -1.25123283]
3930,[ 0.02064788 -0.0505111   0.56466983 -1.25123283],[-0.50442123],1.0,[ 0.03979472 -0.09228453  0.39415108 -0.85166153]
3931,[ 0.03979472 -0.09228453  0.39415108 -0.85166153],[0.5439993],1.0,[ 0.0592307  -0.13558251  0.57754426 -1.31444738]
3932,[ 0.0592307  -0.13558251  0.57754426 -1.31444738],[1.159952],1.0,[ 0.09005262 -0.20689867  0.96236397 -2.24790724]
3933,[ 0.00954081  0.00980076 -0.00874635 -0.00790009],[-2.3519938],1.0,[-0.00647794  0.04588494 -0.78991255  1.79327438]
3934,[-0.00647794  0.04588494 -0.78991255  1.79327438],[2.336193],1.0,[-0.02237905  0.08053837 -0.00894504 -0.02672608]
3935,[-0.02237905  0.08053837 -0.00894504 -0.02672608],[-2.141248],1.0,[-0.03713215  0.11410443 -0.72623587  1.68566082]
3936,[-0.03713215  0.11410443 -0.72623587  1.68566082],[1.497164],1.0,[-0.05625632  0.15924626 -0.23302803  0.59793968]
3937,[-0.05625632  0.15924626 -0.23302803  0.59793968],[0.6444355],1.0,[-0.06158892  0.17639475 -0.03453896  0.26791004]
3938,[-0.06158892  0.17639475 -0.03453896  0.26791004],[-2.8391562],1.0,[-0.0819932   0.23320266 -0.98105454  2.54250084]
3939,[-0.00455275 -0.00929968  0.00435943  0.00694499],[2.1928208],1.0,[ 0.01022429 -0.04289166  0.73240821 -1.66916982]
3940,[ 0.01022429 -0.04289166  0.73240821 -1.66916982],[-0.52114177],1.0,[ 0.03588363 -0.10037809  0.55239473 -1.22319167]
3941,[ 0.03588363 -0.10037809  0.55239473 -1.22319167],[2.036246],1.0,[ 0.07146171 -0.18079555  1.22392574 -2.78479395]
3942,[ 0.07146171 -0.18079555  1.22392574 -2.78479395],[2.4030476],1.0,[ 0.13589379 -0.3275027   1.99088308 -4.52794816]
3943,[-0.00043026  0.00116027  0.0049005  -0.00651494],[1.0314194],1.0,[ 0.00661918 -0.01487221  0.34666104 -0.7873042 ]
3944,[ 0.00661918 -0.01487221  0.34666104 -0.7873042 ],[2.8623683],1.0,[ 0.03941898 -0.08953303  1.29055521 -2.92713959]
3945,[ 0.03941898 -0.08953303  1.29055521 -2.92713959],[-1.6922528],1.0,[ 0.07951677 -0.17891016  0.7190298  -1.58292736]
3946,[ 0.07951677 -0.17891016  0.7190298  -1.58292736],[-1.934],1.0,[ 0.09567513 -0.21529677  0.09234666 -0.26530941]
3947,[ 0.00234224 -0.00533498 -0.00104079  0.00192853],[1.7718554],1.0,[ 0.01409488 -0.03256659  0.58703854 -1.34970171]
3948,[ 0.01409488 -0.03256659  0.58703854 -1.34970171],[-2.9467468],1.0,[ 0.01784691 -0.04025497 -0.39570345  0.93149571]
3949,[ 0.01784691 -0.04025497 -0.39570345  0.93149571],[0.27199656],1.0,[ 0.00405425 -0.00931107 -0.29495154  0.62600398]
3950,[ 0.00405425 -0.00931107 -0.29495154  0.62600398],[1.6876779],1.0,[ 0.00359662 -0.01121893  0.27004923 -0.70311393]
3951,[ 0.00359662 -0.01121893  0.27004923 -0.70311393],[1.6067144],1.0,[ 0.02499785 -0.06329788  0.79890656 -1.89349289]
3952,[ 0.02499785 -0.06329788  0.79890656 -1.89349289],[-1.538804],1.0,[ 0.04657467 -0.11439919  0.2831473  -0.69034808]
3953,[ 0.04657467 -0.11439919  0.2831473  -0.69034808],[-0.6222866],1.0,[ 0.05392394 -0.1342536   0.08537005 -0.31198146]
3954,[ 0.05392394 -0.1342536   0.08537005 -0.31198146],[-1.7490354],1.0,[ 0.04601395 -0.1228948  -0.4793934   0.86628287]
3955,[ 0.04601395 -0.1228948  -0.4793934   0.86628287],[0.78505766],1.0,[ 0.03244624 -0.10416069 -0.20038392  0.08444228]
3956,[ 0.03244624 -0.10416069 -0.20038392  0.08444228],[-0.04595717],1.0,[ 0.02437996 -0.10260385 -0.2030735  -0.00509501]
3957,[ 0.02437996 -0.10260385 -0.2030735  -0.00509501],[-0.8986507],1.0,[ 0.01053533 -0.0914786  -0.48853409  0.55588534]
3958,[ 0.01053533 -0.0914786  -0.48853409  0.55588534],[0.99776226],1.0,[-0.00208087 -0.08735345 -0.14368286 -0.33646815]
3959,[-0.00208087 -0.08735345 -0.14368286 -0.33646815],[1.6205758],1.0,[ 0.00307806 -0.12710851  0.39990975 -1.63892126]
3960,[ 0.00307806 -0.12710851  0.39990975 -1.63892126],[2.2053754],1.0,[ 0.03361821 -0.22650562  1.12349504 -3.31537785]
3961,[ 0.00020923 -0.00502599 -0.00895364  0.00315099],[-2.03799],1.0,[-0.01369652  0.02632681 -0.68447504  1.54878386]
3962,[-0.01369652  0.02632681 -0.68447504  1.54878386],[-2.7104557],1.0,[-0.05888112  0.12831272 -1.5717327   3.53571719]
3963,[-0.05888112  0.12831272 -1.5717327   3.53571719],[-0.9333926],1.0,[-0.12740788  0.28144666 -1.85309437  4.13090161]
3964,[ 0.00377561  0.00387661 -0.00666543  0.00168578],[1.900245],1.0,[ 0.0161372  -0.02512452  0.62302774 -1.43715243]
3965,[ 0.0161372  -0.02512452  0.62302774 -1.43715243],[0.38587466],1.0,[ 0.0434483  -0.08713512  0.743154   -1.67176552]
3966,[ 0.0434483  -0.08713512  0.743154   -1.67176552],[-1.0172447],1.0,[ 0.06634732 -0.13822496  0.40425002 -0.90499011]
3967,[ 0.06634732 -0.13822496  0.40425002 -0.90499011],[0.7864465],1.0,[ 0.08786134 -0.1882005   0.67084446 -1.59198224]
3968,[ 0.08786134 -0.1882005   0.67084446 -1.59198224],[2.2842283],1.0,[ 0.12975576 -0.2876489   1.41918733 -3.35946866]
3969,[ 0.00385827 -0.00739422  0.0008584   0.0009764 ],[-1.9869852],1.0,[-0.00931142  0.02303733 -0.65754434  1.50535169]
3970,[-0.00931142  0.02303733 -0.65754434  1.50535169],[-0.07768112],1.0,[-0.03594655  0.08298598 -0.67524413  1.503695  ]
3971,[-0.03594655  0.08298598 -0.67524413  1.503695  ],[-2.0121272],1.0,[-0.07620593  0.17359577 -1.33525115  3.01613321]
3972,[-0.07620593  0.17359577 -1.33525115  3.01613321],[0.4573572],1.0,[-0.12637185  0.28709781 -1.17558248  2.68679511]
3973,[-0.00484082 -0.0018313  -0.00996722  0.00731576],[0.7473556],1.0,[-2.66184602e-04 -1.30358975e-02  2.38028365e-01 -5.61767089e-01]
3974,[-2.66184602e-04 -1.30358975e-02  2.38028365e-01 -5.61767089e-01],[-0.43234175],1.0,[ 0.0063197  -0.02838108  0.09210678 -0.21346578]
3975,[ 0.0063197  -0.02838108  0.09210678 -0.21346578],[-2.7109287],1.0,[-0.0079988   0.00437647 -0.805533    1.8294213 ]
3976,[-0.0079988   0.00437647 -0.805533    1.8294213 ],[0.29847682],1.0,[-0.03796196  0.07064885 -0.69430963  1.50185058]
3977,[-0.03796196  0.07064885 -0.69430963  1.50185058],[-2.269375],1.0,[-0.08067228  0.16488103 -1.43836267  3.19668301]
3978,[-0.08067228  0.16488103 -1.43836267  3.19668301],[0.22086425],1.0,[-0.13644302  0.28860655 -1.35215562  3.01546631]
3979,[ 0.00513284 -0.00071056 -0.00498743  0.00581121],[-2.7353263],1.0,[-0.0132612   0.04155519 -0.9121037   2.08592654]
3980,[-0.0132612   0.04155519 -0.9121037   2.08592654],[1.6897583],1.0,[-0.03828418  0.09731003 -0.34255682  0.73356854]
3981,[-0.03828418  0.09731003 -0.34255682  0.73356854],[-2.048283],1.0,[-0.06564807  0.15906621 -1.02316735  2.33910873]
3982,[-0.06564807  0.15906621 -1.02316735  2.33910873],[2.757097],1.0,[-0.08836574  0.21188605 -0.11830482  0.34700658]
3983,[-0.00136032 -0.00983785 -0.00436835 -0.00183414],[-2.1445835],1.0,[-0.01578184  0.02284803 -0.71476787  1.61967921]
3984,[-0.01578184  0.02284803 -0.71476787  1.61967921],[-1.4325367],1.0,[-0.05368171  0.10795574 -1.1794635   2.63539292]
3985,[-0.05368171  0.10795574 -1.1794635   2.63539292],[-1.5521531],1.0,[-0.11082547  0.2355066  -1.67531072  3.74015595]
3986,[ 0.00158878 -0.00358004 -0.00420325  0.00706184],[1.9592955],1.0,[ 0.01445859 -0.03345218  0.64587915 -1.48536471]
3987,[ 0.01445859 -0.03345218  0.64587915 -1.48536471],[1.3441849],1.0,[ 0.04905341 -0.11217876  1.08315966 -2.45041231]
3988,[ 0.04905341 -0.11217876  1.08315966 -2.45041231],[1.5283587],1.0,[ 0.10223782 -0.23229077  1.57384741 -3.55291367]
3989,[-0.0051486  -0.00983708  0.00279521 -0.0065263 ],[-0.23426302],1.0,[-0.00657754 -0.00668119 -0.07403922  0.16257079]
3990,[-0.00657754 -0.00668119 -0.07403922  0.16257079],[-2.4697738],1.0,[-0.02593032  0.03742834 -0.89139898  2.02494906]
3991,[-0.02593032  0.03742834 -0.89139898  2.02494906],[-1.3736264],1.0,[-0.07044928  0.13755661 -1.33372157  2.98336743]
3992,[-0.07044928  0.13755661 -1.33372157  2.98336743],[1.9979626],1.0,[-0.11037994  0.22594268 -0.6684006   1.4820576 ]
3993,[-0.00771559  0.00689711  0.00795511 -0.00594667],[-2.3164868],1.0,[-0.02282504  0.04244949 -0.7612071   1.76514166]
3994,[-0.02282504  0.04244949 -0.7612071   1.76514166],[-2.9567523],1.0,[-0.07268335  0.15680678 -1.72765623  3.93396568]
3995,[-0.07268335  0.15680678 -1.72765623  3.93396568],[1.4855945],1.0,[-0.13154263  0.2899838  -1.22110051  2.77605451]
3996,[-0.00927218  0.00350721  0.00776839 -0.00938706],[-0.88635635],1.0,[-0.01487073  0.01688326 -0.28688895  0.67125247]
3997,[-0.01487073  0.01688326 -0.28688895  0.67125247],[2.6030428],1.0,[-0.0089729   0.00328957  0.57897205 -1.32572875]
3998,[-0.0089729   0.00328957  0.57897205 -1.32572875],[-2.6086302],1.0,[-0.00337953 -0.00777421 -0.29589201  0.74130694]
3999,[-0.00337953 -0.00777421 -0.29589201  0.74130694],[-2.6473017],1.0,[-0.03269426  0.061403   -1.16763586  2.702008  ]
4000,[-0.03269426  0.061403   -1.16763586  2.702008  ],[-0.01229694],1.0,[-0.07914536  0.16737829 -1.15649922  2.61754626]
4001,[-0.07914536  0.16737829 -1.15649922  2.61754626],[-0.5339961],1.0,[-0.1287402   0.2800779  -1.32311287  3.02810722]
4002,[0.00484097 0.00920759 0.00630379 0.00525047],[-0.59818035],1.0,[ 0.00108981  0.01885541 -0.19331879  0.47247656]
4003,[ 0.00108981  0.01885541 -0.19331879  0.47247656],[1.2902673],1.0,[ 0.00196325  0.01778876  0.23548429 -0.51219678]
4004,[ 0.00196325  0.01778876  0.23548429 -0.51219678],[2.1798124],1.0,[ 0.02575906 -0.03504516  0.95270304 -2.11709752]
4005,[ 0.02575906 -0.03504516  0.95270304 -2.11709752],[-1.1683276],1.0,[ 0.0558381  -0.09973797  0.55418578 -1.14513705]
4006,[ 0.0558381  -0.09973797  0.55418578 -1.14513705],[1.4608014],1.0,[ 0.08769779 -0.16841894  1.0373362  -2.28244804]
4007,[ 0.08769779 -0.16841894  1.0373362  -2.28244804],[-2.5748742],1.0,[ 0.11221085 -0.22196672  0.19363796 -0.43791061]
4008,[ 0.00845023  0.00381342  0.00127719 -0.00270896],[1.498251],1.0,[ 0.01845471 -0.01918242  0.49761223 -1.13567861]
4009,[ 0.01845471 -0.01918242  0.49761223 -1.13567861],[-1.1857762],1.0,[ 0.03033841 -0.04529154  0.09859399 -0.18851882]
4010,[ 0.03033841 -0.04529154  0.09859399 -0.18851882],[0.18616654],1.0,[ 0.03558851 -0.05645118  0.163845   -0.36912894]
4011,[ 0.03558851 -0.05645118  0.163845   -0.36912894],[-0.27967536],1.0,[ 0.04035086 -0.06771486  0.07477125 -0.19874907]
4012,[ 0.04035086 -0.06771486  0.07477125 -0.19874907],[0.18801574],1.0,[ 0.04470995 -0.07981808  0.14309269 -0.40587648]
4013,[ 0.04470995 -0.07981808  0.14309269 -0.40587648],[0.6253933],1.0,[ 0.05469871 -0.10688338  0.35592407 -0.94473573]
4014,[ 0.05469871 -0.10688338  0.35592407 -0.94473573],[-2.2112582],1.0,[ 0.05437333 -0.11222275 -0.36953531  0.65395221]
4015,[ 0.05437333 -0.11222275 -0.36953531  0.65395221],[-0.40385634],1.0,[ 0.03726139 -0.08335411 -0.48639486  0.79335321]
4016,[ 0.03726139 -0.08335411 -0.48639486  0.79335321],[-2.3282442],1.0,[ 0.00264124 -0.01893351 -1.24361763  2.41931745]
4017,[ 0.00264124 -0.01893351 -1.24361763  2.41931745],[-2.526075],1.0,[-0.06345417  0.11288505 -2.05880884  4.16624905]
4018,[-0.06345417  0.11288505 -2.05880884  4.16624905],[1.515268],1.0,[-0.13520143  0.25334778 -1.53428646  2.90973782]
4019,[-0.00436015 -0.00785075  0.00173773  0.001044  ],[-2.4552622],1.0,[-0.02060827  0.02976628 -0.81188334  1.86082184]
4020,[-0.02060827  0.02976628 -0.81188334  1.86082184],[2.1056871],1.0,[-0.03886758  0.07014535 -0.10469683  0.19078995]
4021,[-0.03886758  0.07014535 -0.10469683  0.19078995],[-2.374199],1.0,[-0.05894247  0.11546288 -0.896339    2.05501121]
4022,[-0.05894247  0.11546288 -0.896339    2.05501121],[0.8253796],1.0,[-0.08924226  0.18505812 -0.62125467  1.44881371]
4023,[-0.08924226  0.18505812 -0.62125467  1.44881371],[-1.3078021],1.0,[-0.12280579  0.26462191 -1.05496473  2.52263254]
4024,[ 0.00300281  0.00537946 -0.00901357  0.00060367],[-2.7900212],1.0,[-0.01592897  0.04841941 -0.93484806  2.12907361]
4025,[-0.01592897  0.04841941 -0.93484806  2.12907361],[0.33656082],1.0,[-0.05084713  0.12669222 -0.81298093  1.804749  ]
4026,[-0.05084713  0.12669222 -0.81298093  1.804749  ],[2.0365734],1.0,[-0.06989063  0.16863613 -0.14300212  0.32471991]
4027,[-0.06989063  0.16863613 -0.14300212  0.32471991],[-2.0819547],1.0,[-0.08963953  0.21624922 -0.84142202  2.035872  ]
4028,[ 0.00365334  0.00075417  0.00888292 -0.0083869 ],[1.7887233],1.0,[ 0.01589976 -0.02699403  0.60182108 -1.36531545]
4029,[ 0.01589976 -0.02699403  0.60182108 -1.36531545],[-2.1731768],1.0,[ 0.02536948 -0.0470169  -0.12521835  0.33586616]
4030,[ 0.02536948 -0.0470169  -0.12521835  0.33586616],[-0.57491],1.0,[ 0.01668979 -0.02626253 -0.30860596  0.70091975]
4031,[ 0.01668979 -0.02626253 -0.30860596  0.70091975],[-0.02672136],1.0,[ 0.00432977  0.00067489 -0.30996878  0.65194788]
4032,[ 0.00432977  0.00067489 -0.30996878  0.65194788],[-1.4046504],1.0,[-0.01731421  0.04750412 -0.7713694   1.68375126]
4033,[-0.01731421  0.04750412 -0.7713694   1.68375126],[0.12489647],1.0,[-0.04717376  0.11179397 -0.72296728  1.54530919]
4034,[-0.04717376  0.11179397 -0.72296728  1.54530919],[1.5386599],1.0,[-0.0659068   0.15080919 -0.21660148  0.43081638]
4035,[-0.0659068   0.15080919 -0.21660148  0.43081638],[-0.07366063],1.0,[-0.07532471  0.17208873 -0.25435483  0.63436064]
4036,[-0.07532471  0.17208873 -0.25435483  0.63436064],[-0.20110717],1.0,[-0.08710277  0.20361202 -0.33454026  0.94314519]
4037,[ 0.00283568 -0.00680652  0.00705527 -0.00867351],[0.85780406],1.0,[ 0.00883396 -0.0204403   0.29209174 -0.6664505 ]
4038,[ 0.00883396 -0.0204403   0.29209174 -0.6664505 ],[-1.4113004],1.0,[ 0.01107193 -0.02497174 -0.17840675  0.42362861]
4039,[ 0.01107193 -0.02497174 -0.17840675  0.42362861],[0.6477581],1.0,[ 0.00836084 -0.0190851   0.04190851 -0.12052446]
4040,[ 0.00836084 -0.0190851   0.04190851 -0.12052446],[2.2751863],1.0,[ 0.0251884  -0.05908637  0.79729224 -1.8620495 ]
4041,[ 0.0251884  -0.05908637  0.79729224 -1.8620495 ],[1.5430307],1.0,[ 0.0671233  -0.15587938  1.29814154 -2.97577484]
4042,[ 0.0671233  -0.15587938  1.29814154 -2.97577484],[2.37152],1.0,[ 0.1342771  -0.30920315  2.05304679 -4.67063275]
4043,[-0.00961418 -0.00768361  0.00722151 -0.00914433],[-1.1545937],1.0,[-0.01699359  0.00956208 -0.37516519  0.86259604]
4044,[-0.01699359  0.00956208 -0.37516519  0.86259604],[-1.5374206],1.0,[-0.04211373  0.06676969 -0.87987273  1.99211761]
4045,[-0.04211373  0.06676969 -0.87987273  1.99211761],[1.5228238],1.0,[-0.06703286  0.12209737 -0.36941212  0.80395241]
4046,[-0.06703286  0.12209737 -0.36941212  0.80395241],[2.9863834],1.0,[-0.06218681  0.11074433  0.60884891 -1.34484095]
4047,[-0.06218681  0.11074433  0.60884891 -1.34484095],[1.4720323],1.0,[-0.02849918  0.03884396  1.07571627 -2.25319801]
4048,[-0.02849918  0.03884396  1.07571627 -2.25319801],[-0.99829155],1.0,[ 0.00745549 -0.03199656  0.72459767 -1.31549807]
4049,[ 0.00745549 -0.03199656  0.72459767 -1.31549807],[-2.4462156],1.0,[ 0.02003158 -0.04600635 -0.09249658  0.58516734]
4050,[ 0.02003158 -0.04600635 -0.09249658  0.58516734],[-1.5994402],1.0,[ 5.87176414e-03  1.66409683e-04 -6.14659551e-01  1.71705015e+00]
4051,[ 5.87176414e-03  1.66409683e-04 -6.14659551e-01  1.71705015e+00],[-0.32814172],1.0,[-0.02064062  0.07163766 -0.71185803  1.86792466]
4052,[-0.02064062  0.07163766 -0.71185803  1.86792466],[-0.20047183],1.0,[-0.05029783  0.14855962 -0.77194555  1.99064321]
4053,[-0.05029783  0.14855962 -0.77194555  1.99064321],[-1.58658],1.0,[-0.09156299  0.25252369 -1.28874886  3.20054664]
4054,[-0.00662811  0.00186168  0.00493828  0.00157664],[-0.40206638],1.0,[-0.00911325  0.00818334 -0.12883571  0.31140901]
4055,[-0.00911325  0.00818334 -0.12883571  0.31140901],[-0.19571607],1.0,[-0.01554371  0.02346098 -0.19275633  0.45349763]
4056,[-0.01554371  0.02346098 -0.19275633  0.45349763],[1.3280951],1.0,[-0.01440954  0.02118944  0.24794913 -0.55340096]
4057,[-0.01440954  0.02118944  0.24794913 -0.55340096],[0.9591245],1.0,[ 0.00175221 -0.01440735  0.55976204 -1.22407614]
4058,[ 0.00175221 -0.01440735  0.55976204 -1.22407614],[0.6335623],1.0,[ 0.02819069 -0.07174082  0.76241664 -1.64740936]
