,s,a,r,s1
5106,[-0.62364024 -0.00528594],[-0.40489116],-0.016393685396516224,[-0.62879443 -0.00515418]
5107,[-0.62879443 -0.00515418],[0.45809722],-0.02098530624835462,[-0.6324855 -0.0036911]
5108,[-0.6324855 -0.0036911],[-0.6238481],-0.038918642771206186,[-0.63631016 -0.00382466]
5109,[-0.63631016 -0.00382466],[-0.3446682],-0.011879617467630867,[-0.6398225  -0.00351235]
5110,[-0.6398225  -0.00351235],[-0.8019596],-0.06431391586872373,[-0.6436837  -0.00386116]
5111,[-0.6436837  -0.00386116],[-0.41141137],-0.016925931932088023,[-0.6472807 -0.003597 ]
5112,[-0.6472807 -0.003597 ],[-0.3900113],-0.015210882237829538,[-0.6505562  -0.00327554]
5113,[-0.6505562  -0.00327554],[-0.87171566],-0.07598882003685646,[-0.65421    -0.00365379]
5114,[-0.65421    -0.00365379],[0.17695975],-0.0031314754194738726,[-0.6566436  -0.00243364]
5115,[-0.6566436  -0.00243364],[-0.8528678],-0.07273834537713562,[-0.659385   -0.00274139]
5116,[-0.659385   -0.00274139],[0.4647692],-0.02160104226462858,[-0.6604388  -0.00105377]
5117,[-0.6604388  -0.00105377],[0.6665719],-0.04443181180663239,[-0.659495   0.0009438]
5118,[-0.659495   0.0009438],[-0.33571035],-0.01127014368806023,[-0.65806353  0.00143146]
5119,[-0.65806353  0.00143146],[-0.78419894],-0.061496797718385565,[-0.65682703  0.00123652]
5120,[-0.65682703  0.00123652],[0.51444465],-0.026465329711058774,[-0.653846  0.002981]
5121,[-0.653846  0.002981],[0.23886701],-0.005705745068614565,[-0.64955455  0.00429149]
5122,[-0.64955455  0.00429149],[-0.92100424],-0.0848248802259267,[-0.6457222   0.00383233]
5123,[-0.6457222   0.00383233],[-0.8190297],-0.0670809631193393,[-0.6422229   0.00349936]
5124,[-0.6422229   0.00349936],[-0.6008543],-0.036102586292317086,[-0.6387538  0.0034691]
5125,[-0.6387538  0.0034691],[0.20948276],-0.004388302641766817,[-0.63412386  0.00462991]
5126,[-0.63412386  0.00462991],[-0.7440386],-0.05535934112785981,[-0.6297962   0.00432768]
5127,[-0.6297962   0.00432768],[0.9026444],-0.08147669053201412,[-0.6233315   0.00646472]
5128,[-0.6233315   0.00646472],[-0.92699474],-0.08593192497730265,[-0.6175204   0.00581112]
5129,[-0.6175204   0.00581112],[0.37375063],-0.01396895312134383,[-0.61045355  0.00706687]
5130,[-0.61045355  0.00706687],[-0.42078692],-0.017706162969478002,[-0.60337377  0.00707975]
5131,[-0.60337377  0.00707975],[-0.47437567],-0.02250322717224016,[-0.59641296  0.00696081]
5132,[-0.59641296  0.00696081],[0.5106132],-0.026072584312765913,[-0.5881445  0.0082685]
5133,[-0.5881445  0.0082685],[0.22007033],-0.004843095115367735,[-0.5790648   0.00907968]
5134,[-0.5790648   0.00907968],[0.7815948],-0.06108904515053304,[-0.56839865  0.01066615]
5135,[-0.56839865  0.01066615],[-0.03624405],-0.00013136308663198732,[-0.5574519   0.01094677]
5136,[-0.5574519   0.01094677],[0.80015516],-0.0640248284573545,[-0.54505146  0.01240047]
5137,[-0.54505146  0.01240047],[-0.43696672],-0.019093991197829396,[-0.53314567  0.0119058 ]
5138,[-0.53314567  0.0119058 ],[0.0071429],-5.1021000790249e-06,[-0.52115756  0.01198811]
5139,[-0.52115756  0.01198811],[-0.25862363],-0.006688618189528573,[-0.5095757   0.01158186]
5140,[-0.5095757   0.01158186],[-0.53277636],-0.028385064523922667,[-0.49889818  0.01067756]
5141,[-0.49889818  0.01067756],[-0.34807646],-0.012115722391753537,[-0.4889278   0.00997036]
5142,[-0.4889278   0.00997036],[-0.14376828],-0.0020669318548244497,[-0.47943267  0.00949514]
5143,[-0.47943267  0.00949514],[-0.7094202],-0.05032770260741018,[-0.47133192  0.00810073]
5144,[-0.47133192  0.00810073],[0.7981504],-0.06370440932477238,[-0.46242437  0.00890756]
5145,[-0.46242437  0.00890756],[0.40953594],-0.0167719689806237,[-0.45335874  0.00906563]
5146,[-0.45335874  0.00906563],[0.91858584],-0.0843799939730051,[-0.44343814  0.0099206 ]
5147,[-0.44343814  0.0099206 ],[-0.8652217],-0.07486085541761192,[-0.4354108   0.00802734]
5148,[-0.4354108   0.00802734],[-0.01895058],-3.5912454110587076e-05,[-0.4280656   0.00734519]
5149,[-0.4280656   0.00734519],[0.57081205],-0.03258263924613267,[-0.4205709   0.00749468]
5150,[-0.4205709   0.00749468],[-0.23198014],-0.0053814787663814204,[-0.41418466  0.00638624]
5151,[-0.41418466  0.00638624],[0.04767996],-0.00022733790102376223,[-0.40853286  0.00565181]
5152,[-0.40853286  0.00565181],[0.9203648],-0.08470713597691351,[-0.40234646  0.00618641]
5153,[-0.40234646  0.00618641],[0.86395794],-0.07464233247364441,[-0.3957536   0.00659287]
5154,[-0.3957536   0.00659287],[-0.58641195],-0.03438789785889185,[-0.39097583  0.00477775]
5155,[-0.39097583  0.00477775],[0.5907793],-0.03490201866306961,[-0.38628054  0.00469528]
5156,[-0.38628054  0.00469528],[-0.6846753],-0.046878023394834045,[-0.38361326  0.00266727]
5157,[-0.38361326  0.00266727],[-0.43232298],-0.01869031581484251,[-0.38261378  0.00099948]
5158,[-0.38261378  0.00099948],[-0.7381141],-0.05448124520412989,[-0.3837476  -0.00113383]
5159,[-0.3837476  -0.00113383],[0.16367],-0.00267878700175892,[-0.38565433 -0.00190671]
5160,[-0.38565433 -0.00190671],[0.37211573],-0.013847011743577298,[-0.38800818 -0.00235384]
5161,[-0.38800818 -0.00235384],[0.3195834],-0.010213354072405513,[-0.39087176 -0.00286358]
5162,[-0.39087176 -0.00286358],[-0.4783241],-0.022879393074455214,[-0.3954222  -0.00455042]
5163,[-0.3954222  -0.00455042],[-0.08148712],-0.0006640150595163875,[-0.40103266 -0.00561046]
5164,[-0.40103266 -0.00561046],[-0.96291083],-0.0927197268408154,[-0.40898615 -0.0079535 ]
5165,[-0.40898615 -0.0079535 ],[0.17334932],-0.0030049987052510833,[-0.41752237 -0.00853623]
5166,[-0.41752237 -0.00853623],[-0.0633017],-0.00040071058336211277,[-0.42693576 -0.0094134 ]
5167,[-0.42693576 -0.0094134 ],[-0.20870733],-0.0043558750685633646,[-0.43737707 -0.01044131]
5168,[-0.43737707 -0.01044131],[0.48029092],-0.023067936739480023,[-0.44773743 -0.01036035]
5169,[-0.44773743 -0.01036035],[0.28313613],-0.008016606775987612,[-0.45823714 -0.01049971]
5170,[-0.45823714 -0.01049971],[0.1460747],-0.002133781721328476,[-0.4690048  -0.01076768]
5171,[-0.4690048  -0.01076768],[-0.12850896],-0.0016514551576940484,[-0.48037288 -0.01136807]
5172,[-0.48037288 -0.01136807],[0.17719887],-0.0031399440227503073,[-0.49179843 -0.01142555]
5173,[-0.49179843 -0.01142555],[-0.9926986],-0.09854505299563279,[-0.5049512  -0.01315274]
5174,[-0.5049512  -0.01315274],[-0.55046064],-0.030300691246342028,[-0.5190694  -0.01411822]
5175,[-0.5190694  -0.01411822],[-0.43774378],-0.019161961955263963,[-0.53387815 -0.0148088 ]
5176,[-0.53387815 -0.0148088 ],[-0.8648033],-0.07478847722668434,[-0.5499071  -0.01602892]
5177,[-0.5499071  -0.01602892],[-0.9832585],-0.09667972498860422,[-0.5672138 -0.0173067]
5178,[-0.5672138 -0.0173067],[-0.75993717],-0.057750449804281345,[-0.5853342  -0.01812043]
5179,[-0.5853342  -0.01812043],[0.8320448],-0.06922985163485329,[-0.6017462  -0.01641199]
5180,[-0.6017462  -0.01641199],[0.5222321],-0.02727263822180284,[-0.6167941  -0.01504789]
5181,[-0.6167941  -0.01504789],[0.93118364],-0.086710296430525,[-0.6297553  -0.01296122]
5182,[-0.6297553  -0.01296122],[0.12508516],-0.0015646297286304512,[-0.6417461  -0.01199081]
5183,[-0.6417461  -0.01199081],[0.98385584],-0.09679723208756884,[-0.6513935  -0.00964736]
5184,[-0.6513935  -0.00964736],[-0.8498493],-0.07222438049972801,[-0.66138047 -0.00998698]
5185,[-0.66138047 -0.00998698],[-0.20378545],-0.004152850933272223,[-0.67066896 -0.00928847]
5186,[-0.67066896 -0.00928847],[-0.1113394],-0.0012396461486532452,[-0.6790568  -0.00838789]
5187,[-0.6790568  -0.00838789],[-0.6844627],-0.04684892234423935,[-0.6873473  -0.00829046]
5188,[-0.6873473  -0.00829046],[0.46679613],-0.021789862692877283,[-0.69375825 -0.00641095]
5189,[-0.69375825 -0.00641095],[-0.8195411],-0.06716476091594502,[-0.700177   -0.00641878]
5190,[-0.700177   -0.00641878],[0.71172035],-0.05065458529095537,[-0.70426494 -0.00408794]
5191,[-0.70426494 -0.00408794],[0.18581228],-0.0034526203243468116,[-0.70678455 -0.0025196 ]
5192,[-0.70678455 -0.0025196 ],[0.02404024],-5.7793317745370726e-05,[-0.70796233 -0.00117776]
5193,[-0.70796233 -0.00117776],[-0.35957864],-0.012929679781845583,[-7.0836616e-01 -4.0383145e-04]
5194,[-7.0836616e-01 -4.0383145e-04],[0.85466105],-0.07304455060431146,[-0.7061721   0.00219404]
5195,[-0.7061721   0.00219404],[0.24360782],-0.00593447695170859,[-0.7023108  0.0038613]
5196,[-0.7023108  0.0038613],[-0.47334155],-0.022405222712493702,[-0.6978825   0.00442833]
5197,[-0.6978825   0.00442833],[0.32880738],-0.010811429562542774,[-0.69171256  0.00616993]
5198,[-0.69171256  0.00616993],[-0.45848992],-0.0210213011023229,[-0.6850223   0.00669027]
5199,[-0.6850223   0.00669027],[-0.4381985],-0.0192017931389902,[-0.6778254   0.00719688]
5200,[-0.6778254   0.00719688],[-0.3015591],-0.009093788513213496,[-0.66996497  0.00786041]
5201,[-0.66996497  0.00786041],[-0.90508085],-0.08191713538933564,[-0.66239935  0.0075656 ]
5202,[-0.66239935  0.0075656 ],[-0.3436292],-0.01180810347812491,[-0.654338    0.00806133]
5203,[-0.654338    0.00806133],[0.85965765],-0.07390112669946945,[-0.6440316   0.01030642]
5204,[-0.6440316   0.01030642],[0.60833544],-0.03700720019517156,[-0.6319289   0.01210264]
5205,[-0.6319289   0.01210264],[0.59733814],-0.03568128535116024,[-0.618132   0.0137969]
5206,[-0.618132   0.0137969],[0.71678156],-0.05137757998909401,[-0.6025604   0.01557161]
5207,[-0.6025604   0.01557161],[0.3894798],-0.015169450382537608,[-0.5858179   0.01674251]
5208,[-0.5858179   0.01674251],[0.02601616],-6.768407220700303e-05,[-0.5685724   0.01724548]
5209,[-0.5685724   0.01724548],[-0.41579673],-0.0172886918135732,[-0.55161434  0.01695806]
5210,[-0.55161434  0.01695806],[-0.08664698],-0.0007507699409532499,[-0.53457636  0.01703796]
5211,[-0.53457636  0.01703796],[0.02583921],-6.676648467673942e-05,[-0.5174173   0.01715904]
5212,[-0.5174173   0.01715904],[0.04554241],-0.0002074110906480478,[-0.50023633  0.01718099]
5213,[-0.50023633  0.01718099],[0.8713189],-0.0759196584969235,[-0.48192343  0.01831289]
5214,[-0.48192343  0.01831289],[-0.79630405],-0.06341001354400966,[-0.46511674  0.01680669]
5215,[-0.46511674  0.01680669],[0.6668293],-0.04446612993423607,[-0.4477462   0.01737056]
5216,[-0.4477462   0.01737056],[-0.8870042],-0.07867764448637651,[-0.43227014  0.01547606]
5217,[-0.43227014  0.01547606],[-0.27985755],-0.00783202461041208,[-0.4178903   0.01437984]
5218,[-0.4178903   0.01437984],[0.48134577],-0.02316937529377725,[-0.40356803  0.01432227]
5219,[-0.40356803  0.01432227],[-0.3014026],-0.009084352645456395,[-0.39057878  0.01298927]
5220,[-0.39057878  0.01298927],[-0.95081985],-0.09040583870930874,[-0.37998712  0.01059166]
5221,[-0.37998712  0.01059166],[0.773023],-0.05975645729075865,[-0.36928     0.01070712]
5222,[-0.36928     0.01070712],[-0.14361165],-0.0020624307348221516,[-0.3599048   0.00937521]
5223,[-0.3599048   0.00937521],[-0.31745034],-0.010077472126286936,[-0.3521847   0.00772008]
5224,[-0.3521847   0.00772008],[-0.16189909],-0.00262113152823531,[-0.34593716  0.00624755]
5225,[-0.34593716  0.00624755],[0.04285308],-0.00018363864428799228,[-0.3408956   0.00504156]
5226,[-0.3408956   0.00504156],[0.6571802],-0.043188580224195056,[-0.33617094  0.00472464]
5227,[-0.33617094  0.00472464],[-0.65162504],-0.04246151890971675,[-0.33375654  0.00241441]
5228,[-0.33375654  0.00241441],[-0.30292916],-0.009176607778323386,[-0.3331446   0.00061193]
5229,[-0.3331446   0.00061193],[-0.56777734],-0.032237110287073635,[-0.3347363  -0.00159168]
5230,[-0.3347363  -0.00159168],[-0.54967535],-0.030214298536351693,[-0.33849436 -0.00375808]
5231,[-0.33849436 -0.00375808],[-0.00169395],-2.86947263604074e-07,[-0.343573   -0.00507865]
5232,[-0.343573   -0.00507865],[-0.57591224],-0.033167490491911165,[-0.35080102 -0.00722802]
5233,[-0.35080102 -0.00722802],[0.5921136],-0.035059853198164605,[-0.35837957 -0.00757857]
5234,[-0.35837957 -0.00757857],[-0.68090254],-0.04636282699095809,[-0.36816853 -0.00978895]
5235,[-0.36816853 -0.00978895],[-0.99313533],-0.0986317789774617,[-0.38057113 -0.01240259]
5236,[-0.38057113 -0.01240259],[0.27863494],-0.007763742734653878,[-0.39359584 -0.01302473]
5237,[-0.39359584 -0.01302473],[-0.5884902],-0.034632070151562645,[-0.4084538  -0.01485796]
5238,[-0.4084538  -0.01485796],[-0.17169988],-0.002948084932553741,[-0.42441583 -0.01596202]
5239,[-0.42441583 -0.01596202],[-0.22212853],-0.004934108178585839,[-0.44144398 -0.01702816]
5240,[-0.44144398 -0.01702816],[0.6674444],-0.044548203769025824,[-0.45808092 -0.01663693]
5241,[-0.45808092 -0.01663693],[0.9537082],-0.09095592770429449,[-0.4737755 -0.0156946]
5242,[-0.4737755 -0.0156946],[0.9145044],-0.0836318313781149,[-0.48847064 -0.01469512]
5243,[-0.48847064 -0.01469512],[0.30474192],-0.009286763722059633,[-0.50297165 -0.01450098]
5244,[-0.50297165 -0.01450098],[0.31495067],-0.009919392753950353,[-0.5171548  -0.01418316]
5245,[-0.5171548  -0.01418316],[-0.14153343],-0.0020031713050517653,[-0.5315986  -0.01444379]
5246,[-0.5315986  -0.01444379],[-0.09413393],-0.0008861196479435174,[-0.5461236 -0.014525 ]
5247,[-0.5461236 -0.014525 ],[-0.6833563],-0.04669758123791326,[-0.56150484 -0.01538122]
5248,[-0.56150484 -0.01538122],[0.4881657],-0.023830575690120617,[-0.57587016 -0.01436529]
5249,[-0.57587016 -0.01436529],[-0.1925391],-0.0037071303441749137,[-0.59013385 -0.01426367]
5250,[-0.59013385 -0.01426367],[-0.44496053],-0.019798987732713515,[-0.44556525 -0.00125652]
5251,[-0.44556525 -0.00125652],[-0.1290379],-0.001665078009040344,[-0.44759527 -0.00203   ]
5252,[-0.44759527 -0.00203   ],[0.13678308],-0.0018709610512745779,[-0.4499852  -0.00238993]
5253,[-0.4499852  -0.00238993],[0.90780616],-0.08241120206221808,[-0.45156103 -0.00157584]
5254,[-0.45156103 -0.00157584],[0.7211552],-0.052006486031973866,[-0.45259124 -0.0010302 ]
5255,[-0.45259124 -0.0010302 ],[-0.26616457],-0.007084357888054261,[-0.45454922 -0.00195798]
5256,[-0.45454922 -0.00195798],[0.69737095],-0.04863262368930386,[-0.45597532 -0.0014261 ]
5257,[-0.45597532 -0.0014261 ],[-0.5565946],-0.030979756011953442,[-0.45874003 -0.0027647 ]
5258,[-0.45874003 -0.0027647 ],[-0.50392866],-0.025394409572641052,[-0.462744   -0.00400397]
5259,[-0.462744   -0.00400397],[-0.39540946],-0.01563486448819873,[-0.46779495 -0.00505096]
5260,[-0.46779495 -0.00505096],[0.26696077],-0.007126805266118997,[-0.47286206 -0.0050671 ]
5261,[-0.47286206 -0.0050671 ],[-0.51911783],-0.02694833236912473,[-0.4790869  -0.00622483]
5262,[-0.4790869  -0.00622483],[-0.5779532],-0.03340299238307267,[-0.48651153 -0.00742461]
5263,[-0.48651153 -0.00742461],[0.42229655],-0.017833437939373288,[-0.49358028 -0.00706874]
5264,[-0.49358028 -0.00706874],[0.12650803],-0.001600428097516815,[-0.5006841  -0.00710382]
5265,[-0.5006841  -0.00710382],[-0.9300517],-0.08649961356172896,[-0.5093547  -0.00867062]
5266,[-0.5093547  -0.00867062],[0.17160837],-0.0029449433863126596,[-0.5178747  -0.00852001]
5267,[-0.5178747  -0.00852001],[-0.25399727],-0.006451461128409975,[-0.52681863 -0.00894393]
5268,[-0.52681863 -0.00894393],[-0.677131],-0.045850638734325246,[-0.53675413 -0.00993548]
5269,[-0.53675413 -0.00993548],[0.19417876],-0.0037705390855226287,[-0.5462997  -0.00954557]
5270,[-0.5462997  -0.00954557],[-0.684059],-0.04679367481203514,[-0.55670124 -0.01040153]
5271,[-0.55670124 -0.01040153],[-0.30525178],-0.009317864746671845,[-0.5673128  -0.01061155]
5272,[-0.5673128  -0.01061155],[-0.12507252],-0.001564313624760616,[-0.577785   -0.01047224]
5273,[-0.577785   -0.01047224],[0.6485113],-0.04205668939711274,[-0.5868799  -0.00909487]
5274,[-0.5868799  -0.00909487],[0.7776791],-0.06047847603841916,[-0.5943365  -0.00745658]
5275,[-0.5943365  -0.00745658],[0.3682039],-0.01355741180174599,[-0.6007142  -0.00637772]
5276,[-0.6007142  -0.00637772],[-0.60697883],-0.03684233045299301,[-0.60742915 -0.00671497]
5277,[-0.60742915 -0.00671497],[-0.44386223],-0.019701367885274212,[-0.6141878  -0.00675864]
5278,[-0.6141878  -0.00675864],[0.07735378],-0.0005983607736959108,[-0.6201593  -0.00597152]
5279,[-0.6201593  -0.00597152],[0.39995912],-0.01599672954107243,[-0.6248168  -0.00465747]
5280,[-0.6248168  -0.00465747],[0.8924977],-0.07965521772317495,[-0.627388  -0.0025712]
5281,[-0.627388  -0.0025712],[-0.4965396],-0.02465515671613048,[-0.6299381 -0.0025501]
5282,[-0.6299381 -0.0025501],[-0.21288921],-0.004532181547456582,[-0.63202345 -0.00208535]
5283,[-0.63202345 -0.00208535],[0.23025987],-0.0053019605670386665,[-0.6329645  -0.00094104]
5284,[-0.6329645  -0.00094104],[-0.12335984],-0.001521764929534758,[-6.3328499e-01 -3.2047543e-04]
5285,[-6.3328499e-01 -3.2047543e-04],[-0.03743818],-0.00014016176229327825,[-6.3285375e-01  4.3124807e-04]
5286,[-6.3285375e-01  4.3124807e-04],[-0.73283964],-0.05370539437524294,[-6.3271695e-01  1.3680794e-04]
5287,[-6.3271695e-01  1.3680794e-04],[0.61658305],-0.03801746566807971,[-0.63085145  0.00186553]
5288,[-0.63085145  0.00186553],[0.21743959],-0.004727997611894708,[-0.6278692   0.00298228]
5289,[-0.6278692   0.00298228],[-0.2737166],-0.007492077643080908,[-0.62452817  0.00334104]
5290,[-0.62452817  0.00334104],[0.8878875],-0.07883441733667951,[-0.61910987  0.00541833]
5291,[-0.61910987  0.00541833],[0.4919476],-0.024201243259057394,[-0.61224705  0.00686282]
5292,[-0.61224705  0.00686282],[0.70935476],-0.05031841730698403,[-0.60366315  0.0085839 ]
5293,[-0.60366315  0.0085839 ],[0.18426524],-0.003395367905069358,[-0.5942081   0.00945503]
5294,[-0.5942081   0.00945503],[-0.03010772],-9.064747929835062e-05,[-0.5842726   0.00993549]
5295,[-0.5842726   0.00993549],[0.40292996],-0.016235255402054706,[-0.5732802   0.01099243]
5296,[-0.5732802   0.01099243],[0.342322],-0.011718434615239914,[-0.5614031   0.01187714]
5297,[-0.5614031   0.01187714],[-0.87254673],-0.07613378002667481,[-0.55055183  0.01085125]
5298,[-0.55055183  0.01085125],[0.6522946],-0.042548821409826944,[-0.5385202   0.01203161]
5299,[-0.5385202   0.01203161],[0.8609623],-0.07412560332742402,[-0.5250853   0.01343493]
5300,[-0.5250853   0.01343493],[-0.17698552],-0.003132387327880104,[-0.51190466  0.0131806 ]
5301,[-0.51190466  0.0131806 ],[-0.41881138],-0.017540297274053176,[-0.49943995  0.0124647 ]
5302,[-0.49943995  0.0124647 ],[-0.4121466],-0.01698648183259488,[-0.48777452  0.01166544]
5303,[-0.48777452  0.01166544],[-0.29306018],-0.008588427116775677,[-0.47681683  0.01095769]
5304,[-0.47681683  0.01095769],[-0.1031923],-0.0010648650697647533,[-0.46636364  0.01045319]
5305,[-0.46636364  0.01045319],[-0.8542754],-0.07297864682832121,[-0.457619    0.00874462]
5306,[-0.457619    0.00874462],[-0.19080672],-0.00364072031304028,[-0.44965222  0.00796678]
5307,[-0.44965222  0.00796678],[-0.35477668],-0.012586649300496688,[-0.44276768  0.00688456]
5308,[-0.44276768  0.00688456],[-0.6820965],-0.04652556098335481,[-0.4375066  0.0052611]
5309,[-0.4375066  0.0052611],[-0.12145191],-0.0014750567489674182,[-0.4330662   0.00444039]
5310,[-0.4330662   0.00444039],[-0.5032775],-0.025328822248136262,[-0.4300514  0.0030148]
5311,[-0.4300514  0.0030148],[0.0086093],-7.412007077882508e-06,[-0.4277161   0.00233528]
5312,[-0.4277161   0.00233528],[0.20308062],-0.004124173998312219,[-0.42578545  0.00193065]
5313,[-0.42578545  0.00193065],[0.6902161],-0.047639829790933064,[-0.4235426   0.00224286]
5314,[-0.4235426   0.00224286],[-0.70418024],-0.04958698112952789,[-0.4230952   0.00044739]
5315,[-0.4230952   0.00044739],[0.9854915],-0.0971193524571902,[-0.42191198  0.00118322]
5316,[-0.42191198  0.00118322],[-0.52186763],-0.027234582623306382,[-4.2226246e-01 -3.5046131e-04]
5317,[-4.2226246e-01 -3.5046131e-04],[-0.18329051],-0.003359541155816803,[-0.42363623 -0.00137377]
5318,[-0.42363623 -0.00137377],[0.11163473],-0.0012462313230798827,[-0.42558107 -0.00194485]
5319,[-0.42558107 -0.00194485],[-0.7699759],-0.05928628875818163,[-0.42940545 -0.00382439]
5320,[-0.42940545 -0.00382439],[-0.6139569],-0.037694310975007285,[-0.43484786 -0.00544242]
5321,[-0.43484786 -0.00544242],[-0.23981808],-0.0057512712099097255,[-0.4413078  -0.00645994]
5322,[-0.4413078  -0.00645994],[0.77341264],-0.059816711923418,[-0.44721857 -0.00591075]
