,s,a,r,s1
4533,[ 0.00700478 -0.06789348 -0.80901933  1.22937095],[-0.5575354],1.0,[-0.02871542 -0.01337939 -0.97756037  1.50333371]
4534,[-0.02871542 -0.01337939 -0.97756037  1.50333371],[0.4401994],1.0,[-0.06461206  0.03765795 -0.8188772   1.06475539]
4535,[-0.06461206  0.03765795 -0.8188772   1.06475539],[-1.0955893],1.0,[-0.10454073  0.09645355 -1.17705002  1.87388121]
4536,[-0.10454073  0.09645355 -1.17705002  1.87388121],[-1.9707085],1.0,[-0.16450486  0.20083782 -1.8183885   3.33569952]
4537,[ 0.009012   -0.00302337 -0.00407041 -0.00562241],[-1.3934649],1.0,[-4.17322617e-04  1.81356594e-02 -4.66139435e-01  1.05283590e+00]
4538,[-4.17322617e-04  1.81356594e-02 -4.66139435e-01  1.05283590e+00],[-2.3563726],1.0,[-0.03459963  0.09542352 -1.24084996  2.79896714]
4539,[-0.03459963  0.09542352 -1.24084996  2.79896714],[-1.471616],1.0,[-0.09362101  0.22784378 -1.70807239  3.82260488]
4540,[-0.00204141  0.00214105  0.00923319 -0.00531582],[-0.04236253],1.0,[-0.00196379  0.00267643 -0.00530585  0.03167377]
4541,[-0.00196379  0.00267643 -0.00530585  0.03167377],[-0.46383616],1.0,[-0.00526701  0.01113017 -0.15946413  0.38768623]
4542,[-0.00526701  0.01113017 -0.15946413  0.38768623],[2.6381478],1.0,[ 0.00593217 -0.01410908  0.71677963 -1.62640136]
4543,[ 0.00593217 -0.01410908  0.71677963 -1.62640136],[-0.21759982],1.0,[ 0.0329291  -0.07392481  0.6345272  -1.37964578]
4544,[ 0.0329291  -0.07392481  0.6345272  -1.37964578],[-1.9440571],1.0,[ 0.04535017 -0.09923665 -0.01045994  0.08730968]
4545,[ 0.04535017 -0.09923665 -0.01045994  0.08730968],[-0.934436],1.0,[ 0.03896183 -0.08386873 -0.30838867  0.67614703]
4546,[ 0.03896183 -0.08386873 -0.30838867  0.67614703],[-0.0400967],1.0,[ 0.02664598 -0.05902267 -0.30799788  0.57243637]
4547,[ 0.02664598 -0.05902267 -0.30799788  0.57243637],[1.336026],1.0,[ 0.02342604 -0.05871636  0.14528796 -0.54147157]
4548,[ 0.02342604 -0.05871636  0.14528796 -0.54147157],[-1.9872067],1.0,[ 0.01608414 -0.05054806 -0.51030477  0.93106631]
4549,[ 0.01608414 -0.05054806 -0.51030477  0.93106631],[-1.9501314],1.0,[-0.01704164  0.01423946 -1.14507423  2.30217041]
4550,[-0.01704164  0.01423946 -1.14507423  2.30217041],[-1.4948627],1.0,[-0.07241793  0.12642425 -1.6228794   3.31028257]
4551,[-0.07241793  0.12642425 -1.6228794   3.31028257],[-1.1939496],1.0,[-0.14475436  0.27474956 -1.99178169  4.11074099]
4552,[-0.00076056 -0.00944438  0.00451261 -0.00292057],[0.47802442],1.0,[ 0.00261665 -0.01708258  0.16391641 -0.37527013]
4553,[ 0.00261665 -0.01708258  0.16391641 -0.37527013],[-1.0543187],1.0,[ 0.00213836 -0.01575702 -0.1866074   0.43049833]
4554,[ 0.00213836 -0.01575702 -0.1866074   0.43049833],[-1.8674294],1.0,[-0.01765005  0.02924773 -0.80144556  1.80903922]
4555,[-0.01765005  0.02924773 -0.80144556  1.80903922],[-1.129298],1.0,[-0.05697983  0.11715281 -1.16471743  2.58987998]
4556,[-0.05697983  0.11715281 -1.16471743  2.58987998],[1.537765],1.0,[-0.09320878  0.19668388 -0.65096981  1.42326124]
4557,[-0.09320878  0.19668388 -0.65096981  1.42326124],[-0.23165943],1.0,[-0.12093582  0.25958309 -0.73563575  1.72804749]
4558,[-0.00159053  0.00145229 -0.00985626  0.00949509],[-0.58579355],1.0,[-0.00588668  0.01089156 -0.20443503  0.45803455]
4559,[-0.00588668  0.01089156 -0.20443503  0.45803455],[0.5123314],1.0,[-0.01061463  0.02102355 -0.03278593  0.05624842]
4560,[-0.01061463  0.02102355 -0.03278593  0.05624842],[1.7610546],1.0,[-2.54828852e-04 -3.32298938e-03  5.49220752e-01 -1.26004342e+00]
4561,[-2.54828852e-04 -3.32298938e-03  5.49220752e-01 -1.26004342e+00],[1.0286074],1.0,[ 0.02836159 -0.06786343  0.88146064 -1.96891465]
4562,[ 0.02836159 -0.06786343  0.88146064 -1.96891465],[-2.673626],1.0,[ 0.04570782 -0.10466048 -0.00974972  0.09058159]
4563,[ 0.04570782 -0.10466048 -0.00974972  0.09058159],[-0.76788014],1.0,[ 0.04046716 -0.09184276 -0.25185     0.5466265 ]
4564,[ 0.04046716 -0.09184276 -0.25185     0.5466265 ],[-0.9294855],1.0,[ 0.02450468 -0.05859279 -0.54611149  1.11496131]
4565,[ 0.02450468 -0.05859279 -0.54611149  1.11496131],[1.9846431],1.0,[ 0.0161533  -0.04725319  0.12588623 -0.52311071]
4566,[ 0.0161533  -0.04725319  0.12588623 -0.52311071],[0.6175668],1.0,[ 0.02532099 -0.07801862  0.33224285 -1.01402557]
4567,[ 0.02532099 -0.07801862  0.33224285 -1.01402557],[-0.16681282],1.0,[ 0.0375208  -0.11645595  0.27864112 -0.91689807]
4568,[ 0.0375208  -0.11645595  0.27864112 -0.91689807],[-1.8311939],1.0,[ 0.03666057 -0.12678229 -0.31930867  0.37976052]
4569,[ 0.03666057 -0.12678229 -0.31930867  0.37976052],[-2.2223973],1.0,[ 0.00949922 -0.08121465 -1.03782781  1.88905895]
4570,[ 0.00949922 -0.08121465 -1.03782781  1.88905895],[0.9824546],1.0,[-0.02501959 -0.0250798  -0.69031426  0.94094959]
4571,[-0.02501959 -0.0250798  -0.69031426  0.94094959],[-2.040006],1.0,[-0.06598615  0.04204791 -1.35678029  2.4074666 ]
4572,[-0.06598615  0.04204791 -1.35678029  2.4074666 ],[-0.26871598],1.0,[-0.12170942  0.14011022 -1.43049603  2.51190546]
4573,[-0.12170942  0.14011022 -1.43049603  2.51190546],[-0.591948],1.0,[-0.18262245  0.24906014 -1.6150872   2.94580823]
4574,[ 0.00100732  0.00976675 -0.00845093  0.00522558],[-2.2001145],1.0,[-0.01398798  0.04402645 -0.73920549  1.69029228]
4575,[-0.01398798  0.04402645 -0.73920549  1.69029228],[-0.7275886],1.0,[-0.04821052  0.12152333 -0.97210247  2.19104166]
4576,[-0.04821052  0.12152333 -0.97210247  2.19104166],[-0.0056993],1.0,[-0.08700369  0.20902189 -0.96882744  2.20001441]
4577,[ 0.00502414  0.00868714  0.00195103 -0.00587948],[1.1621938],1.0,[ 0.01280866 -0.00915396  0.38626372 -0.87748296]
4578,[ 0.01280866 -0.00915396  0.38626372 -0.87748296],[0.50776076],1.0,[ 0.03151739 -0.05104876  0.54936858 -1.22051079]
4579,[ 0.03151739 -0.05104876  0.54936858 -1.22051079],[1.1082516],1.0,[ 0.0607626  -0.11631336  0.91235623 -2.04216687]
4580,[ 0.0607626  -0.11631336  0.91235623 -2.04216687],[1.7811444],1.0,[ 0.10888251 -0.22461425  1.49098874 -3.36531798]
4581,[-0.00245403 -0.00907268  0.00280434  0.00684854],[-0.13054064],1.0,[-0.00319275 -0.00697445 -0.03963858  0.09720757]
4582,[-0.00319275 -0.00697445 -0.03963858  0.09720757],[0.5102679],1.0,[-0.00135735 -0.01117941  0.13086961 -0.302675  ]
4583,[-0.00135735 -0.01117941  0.13086961 -0.302675  ],[-2.8419464],1.0,[-0.01505115  0.02055754 -0.81275843  1.86524075]
4584,[-0.01505115  0.02055754 -0.81275843  1.86524075],[-2.2416549],1.0,[-0.06219005  0.1274647  -1.54200287  3.47244199]
4585,[-0.06219005  0.1274647  -1.54200287  3.47244199],[2.9701397],1.0,[-0.10391937  0.21984646 -0.55226326  1.20857008]
4586,[ 0.001902   -0.00698946 -0.00203698 -0.00652746],[0.29669788],1.0,[ 0.00380554 -0.01192541  0.09695031 -0.23799986]
4587,[ 0.00380554 -0.01192541  0.09695031 -0.23799986],[-1.5867364],1.0,[-0.00288372  0.00300942 -0.42982805  0.97075479]
4588,[-0.00288372  0.00300942 -0.42982805  0.97075479],[-0.87853515],1.0,[-0.02577926  0.05413633 -0.71482111  1.58657199]
4589,[-0.02577926  0.05413633 -0.71482111  1.58657199],[2.0342202],1.0,[-0.04073627  0.08563448 -0.0363415   0.01786103]
4590,[-0.04073627  0.08563448 -0.0363415   0.01786103],[0.7024536],1.0,[-0.03771905  0.07762357  0.18669449 -0.41401098]
4591,[-0.03771905  0.07762357  0.18669449 -0.41401098],[-2.309885],1.0,[-0.04582809  0.09876897 -0.5893983   1.44815724]
4592,[-0.04582809  0.09876897 -0.5893983   1.44815724],[1.8911897],1.0,[-0.05686941  0.12832605  0.03423218  0.05675897]
4593,[-0.05686941  0.12832605  0.03423218  0.05675897],[2.6671786],1.0,[-0.03811693  0.0930515   0.90177899 -1.80414086]
4594,[-0.03811693  0.0930515   0.90177899 -1.80414086],[-0.5910271],1.0,[-0.0064471   0.03451537  0.68351914 -1.14244061]
4595,[-0.0064471   0.03451537  0.68351914 -1.14244061],[2.7159586],1.0,[ 0.03869092 -0.05049765  1.57156964 -3.09660516]
4596,[ 0.03869092 -0.05049765  1.57156964 -3.09660516],[2.5060983],1.0,[ 0.11765885 -0.20919747  2.37211144 -4.82738124]
4597,[ 0.00571104  0.00499179 -0.00415117  0.0003065 ],[-1.1339464],1.0,[-0.00201243  0.02257921 -0.38099068  0.8702582 ]
4598,[-0.00201243  0.02257921 -0.38099068  0.8702582 ],[-1.0900615],1.0,[-0.02441662  0.07350696 -0.73871012  1.67404754]
4599,[-0.02441662  0.07350696 -0.73871012  1.67404754],[1.2614491],1.0,[-0.04549404  0.12070321 -0.31787293  0.71012726]
4600,[-0.04549404  0.12070321 -0.31787293  0.71012726],[-0.7348642],1.0,[-0.06322559  0.16210266 -0.56816457  1.3575778 ]
4601,[-0.06322559  0.16210266 -0.56816457  1.3575778 ],[-1.5393676],1.0,[-0.09618883  0.24124992 -1.07774235  2.59052827]
4602,[ 0.0078933  -0.00500891  0.00531919 -0.00163636],[-0.99388725],1.0,[ 0.00150178  0.01012077 -0.32401324  0.75054424]
4603,[ 0.00150178  0.01012077 -0.32401324  0.75054424],[-0.16862226],1.0,[-0.0124916   0.04200228 -0.37609053  0.84841384]
4604,[-0.0124916   0.04200228 -0.37609053  0.84841384],[-2.5981839],1.0,[-0.04474993  0.11557513 -1.23402259  2.81260018]
4605,[-0.04474993  0.11557513 -1.23402259  2.81260018],[2.4343648],1.0,[-0.07778954  0.19014803 -0.42374686  0.96373916]
4606,[-0.07778954  0.19014803 -0.42374686  0.96373916],[1.1620454],1.0,[-0.08736338  0.21451177 -0.05676536  0.27022685]
4607,[0.00367178 0.00558275 0.0023258  0.00842279],[-0.3524423],1.0,[ 0.00140485  0.01149348 -0.11535785  0.28441021]
4608,[ 0.00140485  0.01149348 -0.11535785  0.28441021],[0.07896718],1.0,[-0.00267124  0.02158548 -0.08873776  0.22306388]
4609,[-0.00267124  0.02158548 -0.08873776  0.22306388],[2.0844765],1.0,[ 7.62438863e-03 -1.26149686e-03  6.01549788e-01 -1.34804627e+00]
4610,[ 7.62438863e-03 -1.26149686e-03  6.01549788e-01 -1.34804627e+00],[-0.595418],1.0,[ 0.0275172  -0.04422094  0.39473194 -0.81599215]
4611,[ 0.0275172  -0.04422094  0.39473194 -0.81599215],[2.0694559],1.0,[ 0.05701492 -0.10843308  1.07819812 -2.38234546]
4612,[ 0.05701492 -0.10843308  1.07819812 -2.38234546],[2.2840831],1.0,[ 0.1149873  -0.23722302  1.81615193 -4.04326762]
4613,[ 0.00821238 -0.00638292  0.0033399   0.00939465],[2.2598207],1.0,[ 0.0233884  -0.04084319  0.75332329 -1.71455862]
4614,[ 0.0233884  -0.04084319  0.75332329 -1.71455862],[-0.9646228],1.0,[ 0.04692741 -0.09324492  0.4259943  -0.92774461]
4615,[ 0.04692741 -0.09324492  0.4259943  -0.92774461],[1.5348346],1.0,[ 0.07418508 -0.15455822  0.93534834 -2.12971053]
4616,[ 0.07418508 -0.15455822  0.93534834 -2.12971053],[0.9117775],1.0,[ 0.11752006 -0.25384402  1.23050429 -2.83780309]
4617,[ 0.00797908 -0.00239766  0.00618139  0.00918032],[-1.4267902],1.0,[-0.00126208  0.0198627  -0.46696027  1.09294624]
4618,[-0.00126208  0.0198627  -0.46696027  1.09294624],[-1.532631],1.0,[-0.0300034   0.0861162  -0.96914145  2.21527243]
4619,[-0.0300034   0.0861162  -0.96914145  2.21527243],[-1.8319929],1.0,[-0.0806722   0.20141089 -1.56177718  3.543501  ]
4620,[-0.00363377  0.00644255 -0.00952421  0.00173636],[-2.1624708],1.0,[-0.01841512  0.03991448 -0.72749278  1.654786  ]
4621,[-0.01841512  0.03991448 -0.72749278  1.654786  ],[-1.805863],1.0,[-0.05931911  0.13242492 -1.31613407  2.96575775]
4622,[-0.05931911  0.13242492 -1.31613407  2.96575775],[-1.1213167],1.0,[-0.11902207  0.26658848 -1.66731493  3.74692357]
4623,[-0.00915586 -0.00433777  0.00824279  0.00485902],[-2.868644],1.0,[-0.02790056  0.03985802 -0.94275354  2.18241721]
4624,[-0.02790056  0.03985802 -0.94275354  2.18241721],[-2.3005843],1.0,[-0.08058492  0.1602302  -1.68860638  3.82733606]
4625,[-0.08058492  0.1602302  -1.68860638  3.82733606],[-0.16968432],1.0,[-0.14872053  0.31379183 -1.71887548  3.87434231]
4626,[-8.96362355e-03 -9.12278558e-03 -1.94542492e-03  5.67265882e-05],[-0.9286775],1.0,[-0.01520192  0.00497314 -0.30915606  0.69774078]
4627,[-0.01520192  0.00497314 -0.30915606  0.69774078],[2.873584],1.0,[-0.0083619  -0.01204334  0.64804042 -1.52079516]
4628,[-0.0083619  -0.01204334  0.64804042 -1.52079516],[-0.11453994],1.0,[ 0.01658494 -0.06931568  0.60057834 -1.35636651]
4629,[ 0.01658494 -0.06931568  0.60057834 -1.35636651],[-0.31631526],1.0,[ 0.03844117 -0.11847273  0.493578   -1.11485663]
4630,[ 0.03844117 -0.11847273  0.493578   -1.11485663],[2.5907314],1.0,[ 0.07536366 -0.20337133  1.3485657  -3.10857173]
4631,[ 0.00792818  0.00153045  0.00506748 -0.00819021],[-0.9500363],1.0,[ 0.00180277  0.01588487 -0.31047764  0.71852017]
4632,[ 0.00180277  0.01588487 -0.31047764  0.71852017],[-1.1658988],1.0,[-0.01829671  0.0619671  -0.69385593  1.58191273]
4633,[-0.01829671  0.0619671  -0.69385593  1.58191273],[-2.0313907],1.0,[-0.05939087  0.15551774 -1.35858619  3.08634954]
4634,[-0.05939087  0.15551774 -1.35858619  3.08634954],[1.9143895],1.0,[-0.10089434  0.24966298 -0.72229967  1.66776892]
4635,[ 0.0042554  -0.00380981 -0.00918308 -0.00269058],[0.9488209],1.0,[ 0.01020467 -0.0185431   0.30579751 -0.7266975 ]
4636,[ 0.01020467 -0.0185431   0.30579751 -0.7266975 ],[1.9170778],1.0,[ 0.0351072  -0.07645046  0.93780246 -2.15846342]
4637,[ 0.0351072  -0.07645046  0.93780246 -2.15846342],[-0.7217829],1.0,[ 0.06763665 -0.15056857  0.69117069 -1.57150768]
4638,[ 0.06763665 -0.15056857  0.69117069 -1.57150768],[1.4805853],1.0,[ 0.10507067 -0.23682523  1.17847308 -2.73438899]
4639,[6.20122835e-05 7.33566954e-03 2.67266069e-03 9.51922896e-04],[-1.3223733],1.0,[-0.00864728  0.02789735 -0.43692161  1.01680728]
4640,[-0.00864728  0.02789735 -0.43692161  1.01680728],[-1.4362508],1.0,[-0.0355743   0.0899056  -0.90851246  2.07924356]
4641,[-0.0355743   0.0899056  -0.90851246  2.07924356],[2.0003393],1.0,[-0.05852251  0.14195489 -0.24293738  0.55803265]
4642,[-0.05852251  0.14195489 -0.24293738  0.55803265],[0.9988164],1.0,[-0.06187123  0.15177302  0.07427233 -0.05620837]
4643,[-0.06187123  0.15177302  0.07427233 -0.05620837],[1.6805468],1.0,[-0.04814138  0.12777658  0.61129547 -1.13461943]
4644,[-0.04814138  0.12777658  0.61129547 -1.13461943],[0.1856161],1.0,[-0.02291449  0.08407209  0.65090025 -1.06011956]
4645,[-0.02291449  0.08407209  0.65090025 -1.06011956],[-2.4850378],1.0,[-0.01374314  0.08309605 -0.1891991   0.98260358]
4646,[-0.01374314  0.08309605 -0.1891991   0.98260358],[1.2963305],1.0,[-0.01276359  0.10331296  0.23618628  0.04605437]
4647,[-0.01276359  0.10331296  0.23618628  0.04605437],[-2.3487546],1.0,[-0.01912093  0.14328319 -0.55112673  1.93062689]
4648,[-0.01912093  0.14328319 -0.55112673  1.93062689],[0.27004665],1.0,[-0.03937639  0.21714631 -0.46323195  1.77938846]
4649,[ 0.00956322 -0.00708965 -0.0077639  -0.00858875],[0.310785],1.0,[ 0.01133174 -0.01232508  0.09591528 -0.25082052]
4650,[ 0.01133174 -0.01232508  0.09591528 -0.25082052],[0.63539344],1.0,[ 0.01938125 -0.0320336   0.30617419 -0.73169321]
4651,[ 0.01938125 -0.0320336   0.30617419 -0.73169321],[2.258579],1.0,[ 0.04659067 -0.09565072  1.05218397 -2.43514793]
4652,[ 0.04659067 -0.09565072  1.05218397 -2.43514793],[1.9343379],1.0,[ 0.10120629 -0.22103149  1.67551802 -3.82660451]
4653,[ 0.00426939  0.00281702 -0.00144439  0.00046161],[-1.1152143],1.0,[-0.00321656  0.02007286 -0.37184381  0.85370785]
4654,[-0.00321656  0.02007286 -0.37184381  0.85370785],[-2.9649339],1.0,[-0.03770693  0.0990397  -1.34959732  3.07469646]
4655,[-0.03770693  0.0990397  -1.34959732  3.07469646],[-2.2711601],1.0,[-0.10626034  0.25408193 -2.07295191  4.66482947]
4656,[-0.00549815  0.00457956  0.00264614 -0.00335186],[-2.4630535],1.0,[-0.02178906  0.0424301  -0.8148309   1.876333  ]
4657,[-0.02178906  0.0424301  -0.8148309   1.876333  ],[1.2791667],1.0,[-0.0456847   0.09639052 -0.38281787  0.84803748]
4658,[-0.0456847   0.09639052 -0.38281787  0.84803748],[-2.6553764],1.0,[-0.07864919  0.17173931 -1.26174146  2.89760481]
4659,[-0.07864919  0.17173931 -1.26174146  2.89760481],[1.477079],1.0,[-0.11923417  0.26557374 -0.7722316   1.8340275 ]
4660,[ 0.00579143  0.00325277  0.00247763 -0.00046838],[0.5663339],1.0,[ 0.0096464  -0.00535134  0.18977617 -0.42547716]
4661,[ 0.0096464  -0.00535134  0.18977617 -0.42547716],[-2.0029442],1.0,[ 0.00385722  0.00888608 -0.47710931  1.1184797 ]
4662,[ 0.00385722  0.00888608 -0.47710931  1.1184797 ],[-1.4430708],1.0,[-0.02467053  0.07451553 -0.94852143  2.15995643]
4663,[-0.02467053  0.07451553 -0.94852143  2.15995643],[0.24090794],1.0,[-0.06081375  0.15603559 -0.86042099  1.93530802]
4664,[-0.06081375  0.15603559 -0.86042099  1.93530802],[2.0593252],1.0,[-0.08167643  0.203577   -0.18683417  0.47593517]
4665,[ 0.00148045 -0.00322614  0.00439106  0.00587599],[1.4601474],1.0,[ 0.01137265 -0.02546733  0.48889029 -1.10661536]
4666,[ 0.01137265 -0.02546733  0.48889029 -1.10661536],[-0.18922332],1.0,[ 0.02955126 -0.06589571  0.42108734 -0.92540051]
4667,[ 0.02955126 -0.06589571  0.42108734 -0.92540051],[-1.1981268],1.0,[ 0.03843769 -0.08483497  0.02507723 -0.03823211]
4668,[ 0.03843769 -0.08483497  0.02507723 -0.03823211],[-1.0097513],1.0,[ 0.03291743 -0.07281524 -0.30031844  0.63239769]
4669,[ 0.03291743 -0.07281524 -0.30031844  0.63239769],[1.2595533],1.0,[ 0.02953006 -0.06930909  0.12926283 -0.44146667]
4670,[ 0.02953006 -0.06930909  0.12926283 -0.44146667],[0.4142477],1.0,[ 0.03753912 -0.09429591  0.27104606 -0.8074471 ]
4671,[ 0.03753912 -0.09429591  0.27104606 -0.8074471 ],[1.1639161],1.0,[ 0.05617467 -0.14537226  0.65974161 -1.74123906]
4672,[ 0.05617467 -0.14537226  0.65974161 -1.74123906],[-2.6481571],1.0,[ 0.06512089 -0.17612892 -0.20815112  0.1672832 ]
4673,[ 0.06512089 -0.17612892 -0.20815112  0.1672832 ],[-0.97186637],1.0,[ 0.05080018 -0.15910443 -0.50750712  0.68064038]
4674,[ 0.05080018 -0.15910443 -0.50750712  0.68064038],[0.44114694],1.0,[ 0.03387722 -0.14310523 -0.33964081  0.12965059]
4675,[ 0.03387722 -0.14310523 -0.33964081  0.12965059],[1.7264498],1.0,[ 0.03205623 -0.16749037  0.2463925  -1.33146133]
4676,[ 0.03205623 -0.16749037  0.2463925  -1.33146133],[0.84385204],1.0,[ 0.04761084 -0.2353582   0.53054998 -2.06125719]
4677,[-0.00498225  0.00866397  0.00179483  0.00126372],[-1.5917674],1.0,[-0.0155211   0.03340544 -0.5272556   1.22331491]
4678,[-0.0155211   0.03340544 -0.5272556   1.22331491],[1.9667567],1.0,[-0.02342786  0.05135188  0.12911277 -0.30058948]
4679,[-0.02342786  0.05135188  0.12911277 -0.30058948],[2.2651925],1.0,[-0.00336635  0.00621066  0.87241877 -1.94313503]
4680,[-0.00336635  0.00621066  0.87241877 -1.94313503],[2.2272134],1.0,[ 0.04600679 -0.1028763   1.59454298 -3.50636209]
4681,[ 0.04600679 -0.1028763   1.59454298 -3.50636209],[-1.3292149],1.0,[ 0.1005591  -0.22041492  1.13777615 -2.41403976]
4682,[-0.00098363  0.00831211 -0.00345599 -0.00994012],[2.9541857],1.0,[ 0.01850461 -0.03722486  0.97512435 -2.24406931]
4683,[ 0.01850461 -0.03722486  0.97512435 -2.24406931],[-1.022328],1.0,[ 0.05043471 -0.10911539  0.62426095 -1.37795396]
4684,[ 0.05043471 -0.10911539  0.62426095 -1.37795396],[0.37201765],1.0,[ 0.07787114 -0.17046764  0.74790125 -1.69607339]
4685,[ 0.07787114 -0.17046764  0.74790125 -1.69607339],[-0.7561444],1.0,[ 0.10288241 -0.2285553   0.50482428 -1.22800003]
4686,[0.00829354 0.00678268 0.00879881 0.00032989],[0.5250776],1.0,[ 0.01211856 -0.00107296  0.18199836 -0.389204  ]
4687,[ 0.01211856 -0.00107296  0.18199836 -0.389204  ],[-1.737279],1.0,[ 0.00778071  0.01058675 -0.39702291  0.95559455]
4688,[ 0.00778071  0.01058675 -0.39702291  0.95559455],[-1.2132258],1.0,[-0.01604696  0.06643813 -0.79381005  1.83477697]
4689,[-0.01604696  0.06643813 -0.79381005  1.83477697],[2.5033429],1.0,[-0.03104619  0.10070506  0.03977376 -0.08568455]
4690,[-0.03104619  0.10070506  0.03977376 -0.08568455],[1.7010695],1.0,[-0.01841114  0.07382678  0.59090406 -1.24826477]
4691,[-0.01841114  0.07382678  0.59090406 -1.24826477],[-1.9535643],1.0,[-0.00811326  0.05723605 -0.07333086  0.39310242]
4692,[-0.00811326  0.05723605 -0.07333086  0.39310242],[2.6443472],1.0,[ 0.00644831  0.03329892  0.79900329 -1.56800428]
4693,[ 0.00644831  0.03329892  0.79900329 -1.56800428],[-2.2481437],1.0,[0.02313307 0.0080297  0.0384668  0.2740485 ]
4694,[0.02313307 0.0080297  0.0384668  0.2740485 ],[1.7669446],1.0,[ 0.03643447 -0.00827003  0.62482774 -1.07336902]
4695,[ 0.03643447 -0.00827003  0.62482774 -1.07336902],[2.9201188],1.0,[ 0.08067359 -0.09469534  1.58432749 -3.23065669]
4696,[ 0.08067359 -0.09469534  1.58432749 -3.23065669],[0.5806517],1.0,[ 0.14744424 -0.23018755  1.75431619 -3.55989382]
4697,[ 0.00539348 -0.00028934 -0.00898424 -0.00978889],[-0.46201387],1.0,[ 0.00195707  0.00646085 -0.16241743  0.3436732 ]
4698,[ 0.00195707  0.00646085 -0.16241743  0.3436732 ],[-2.0090415],1.0,[-0.01786539  0.05078952 -0.82699264  1.85946242]
4699,[-0.01786539  0.05078952 -0.82699264  1.85946242],[1.0291121],1.0,[-0.04392818  0.10812617 -0.47874241  1.03148574]
4700,[-0.04392818  0.10812617 -0.47874241  1.03148574],[-0.11446275],1.0,[-0.06390956  0.15226054 -0.52083382  1.1814819 ]
4701,[-0.06390956  0.15226054 -0.52083382  1.1814819 ],[2.7511966],1.0,[-0.06673618  0.16009489  0.37616298 -0.76020071]
4702,[-0.06673618  0.16009489  0.37616298 -0.76020071],[-0.8661064],1.0,[-0.05788336  0.14749135  0.06787456  0.11598469]
4703,[-0.05788336  0.14749135  0.06787456  0.11598469],[-2.5242493],1.0,[-0.07214675  0.19343552 -0.7774538   2.15609035]
4704,[-0.07214675  0.19343552 -0.7774538   2.15609035],[0.6344321],1.0,[-0.09910999  0.27174535 -0.57305521  1.78181672]
4705,[-0.00068274  0.00828682 -0.00625379  0.0027944 ],[-1.3949974],1.0,[-0.01023335  0.03005569 -0.46998962  1.07474555]
4706,[-0.01023335  0.03005569 -0.46998962  1.07474555],[-0.8967343],1.0,[-0.03489343  0.08608142 -0.76280079  1.72746891]
4707,[-0.03489343  0.08608142 -0.76280079  1.72746891],[-2.1233172],1.0,[-0.07934388  0.18703356 -1.45683356  3.30863178]
4708,[-0.07934388  0.18703356 -1.45683356  3.30863178],[-2.3285425],1.0,[-0.15241238  0.35268118 -2.18884435  4.95108556]
4709,[-0.00541669 -0.00221704 -0.00892297 -0.0015388 ],[0.08269142],1.0,[-0.0052219  -0.00356138  0.01859038 -0.0650536 ]
